States,District,Transaction_Year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount
odisha,deogarh,2019,1,TOTAL,115802,116546935.48252225
odisha,sundargarh,2019,1,TOTAL,923180,1246173000.5323277
odisha,jagatsinghapur,2019,1,TOTAL,1002784,836101925.5451324
odisha,balangir,2019,1,TOTAL,508744,735304021.8803861
odisha,baleshwar,2019,1,TOTAL,2052883,1780121522.7942672
odisha,puri,2019,1,TOTAL,1300890,1292024780.4366007
odisha,sonepur,2019,1,TOTAL,280808,316438049.4707992
odisha,khordha,2019,1,TOTAL,9928652,10292381463.86045
odisha,boudh,2019,1,TOTAL,172499,182312483.2199381
odisha,gajapati,2019,1,TOTAL,167455,244816781.83949018
odisha,nayagarh,2019,1,TOTAL,755115,600356133.5273821
odisha,nabarangpur,2019,1,TOTAL,144603,281842707.2121133
odisha,kendrapara,2019,1,TOTAL,953388,845608921.7750068
odisha,cuttack,2019,1,TOTAL,2843941,2746382808.134754
odisha,rayagada,2019,2,TOTAL,280709,656526617.7743134
odisha,koraput,2019,2,TOTAL,264946,697680672.1443019
odisha,malkangiri,2019,2,TOTAL,63662,163577949.03581494
odisha,sambalpur,2019,2,TOTAL,555196,876350025.865391
odisha,kalahandi,2019,2,TOTAL,313155,566971135.6188346
odisha,anugul,2019,2,TOTAL,656270,1100526633.6700115
odisha,ganjam,2019,2,TOTAL,1557000,2952122343.4128723
odisha,jajapur,2019,2,TOTAL,1116157,1615320702.0190089
odisha,bargarh,2019,2,TOTAL,307078,521508061.5031182
odisha,dhenkanal,2019,2,TOTAL,599263,794892139.9110959
odisha,bhadrak,2019,2,TOTAL,793895,1136520159.8199663
odisha,nuapada,2019,2,TOTAL,85666,183804523.48156023
odisha,kendujhar,2019,2,TOTAL,778337,1270398763.2721443
odisha,mayurbhanj,2019,2,TOTAL,579915,822899498.9777604
odisha,jharsuguda,2019,2,TOTAL,379831,720310010.8218305
odisha,kandhamal,2019,2,TOTAL,122464,238768483.16886765
odisha,deogarh,2019,2,TOTAL,72026,116813754.21692091
odisha,sundargarh,2019,2,TOTAL,769791,1356881694.2599456
odisha,jagatsinghapur,2019,2,TOTAL,575539,819445698.642421
odisha,balangir,2019,2,TOTAL,347205,692317084.1134429
odisha,baleshwar,2019,2,TOTAL,1260994,1740194783.6891394
odisha,puri,2019,2,TOTAL,808325,1052200875.2230995
odisha,sonepur,2019,2,TOTAL,177313,309467845.15625936
odisha,khordha,2019,2,TOTAL,13339889,19006076643.493904
odisha,boudh,2019,2,TOTAL,104159,155807378.12670165
odisha,gajapati,2019,2,TOTAL,135005,282761898.15176636
odisha,nayagarh,2019,2,TOTAL,478845,591354095.869525
odisha,nabarangpur,2019,2,TOTAL,111246,270059798.7114527
odisha,kendrapara,2019,2,TOTAL,588898,847545177.3492131
odisha,cuttack,2019,2,TOTAL,2289245,3195750424.172798
odisha,rayagada,2019,3,TOTAL,376394,767666276.6532172
odisha,koraput,2019,3,TOTAL,353450,819578530.4873664
odisha,malkangiri,2019,3,TOTAL,89976,196389555.9927202
odisha,sambalpur,2019,3,TOTAL,753215,1086288716.854814
odisha,kalahandi,2019,3,TOTAL,409951,705204074.2370496
odisha,anugul,2019,3,TOTAL,916878,1372415071.347659
odisha,ganjam,2019,3,TOTAL,1689894,3154919760.2279887
odisha,jajapur,2019,3,TOTAL,1763488,2029201892.6835146
odisha,bargarh,2019,3,TOTAL,399644,634553845.35181
odisha,dhenkanal,2019,3,TOTAL,798967,949131450.4318355
odisha,bhadrak,2019,3,TOTAL,1061299,1329983572.7403765
odisha,nuapada,2019,3,TOTAL,109425,218116599.9378627
odisha,kendujhar,2019,3,TOTAL,1226918,1617148718.999577
odisha,mayurbhanj,2019,3,TOTAL,694198,923239649.3263234
odisha,jharsuguda,2019,3,TOTAL,471902,850967438.6626351
odisha,kandhamal,2019,3,TOTAL,153216,281375741.2826705
odisha,deogarh,2019,3,TOTAL,80214,128900414.43567635
odisha,sundargarh,2019,3,TOTAL,1085480,1653794140.1211014
odisha,jagatsinghapur,2019,3,TOTAL,851671,1026487175.9802848
odisha,balangir,2019,3,TOTAL,449364,855603215.9304413
odisha,baleshwar,2019,3,TOTAL,1845986,2136997579.0817952
odisha,puri,2019,3,TOTAL,1500762,1624951778.3543258
odisha,sonepur,2019,3,TOTAL,264052,362861784.21083355
odisha,khordha,2019,3,TOTAL,18364742,25509656902.49331
odisha,boudh,2019,3,TOTAL,163537,197907021.9060244
odisha,gajapati,2019,3,TOTAL,177790,305317973.3723446
odisha,nayagarh,2019,3,TOTAL,634614,719659519.0129741
odisha,nabarangpur,2019,3,TOTAL,154122,326011025.21638674
odisha,kendrapara,2019,3,TOTAL,734359,980897393.1448151
odisha,cuttack,2019,3,TOTAL,3846764,4539350540.746681
odisha,rayagada,2019,4,TOTAL,550178,1109322132.7707095
odisha,koraput,2019,4,TOTAL,494293,1209747441.0287023
odisha,malkangiri,2019,4,TOTAL,133235,322448354.4155744
odisha,sambalpur,2019,4,TOTAL,1116191,1490849495.7650275
odisha,kalahandi,2019,4,TOTAL,639494,1028034741.0202825
odisha,anugul,2019,4,TOTAL,1366993,1943880255.5758097
odisha,ganjam,2019,4,TOTAL,2682447,4526321215.890192
odisha,jajapur,2019,4,TOTAL,2717947,2951249575.9169297
odisha,bargarh,2019,4,TOTAL,713094,951985689.607422
odisha,dhenkanal,2019,4,TOTAL,1550560,1418903993.556759
odisha,bhadrak,2019,4,TOTAL,1978353,1972793936.5333765
odisha,nuapada,2019,4,TOTAL,167314,340951304.7500589
odisha,kendujhar,2019,4,TOTAL,2031166,2048009647.964933
odisha,mayurbhanj,2019,4,TOTAL,1161522,1247673917.9390252
odisha,jharsuguda,2019,4,TOTAL,652637,1157694298.6700208
odisha,kandhamal,2019,4,TOTAL,233830,413746856.4352374
odisha,deogarh,2019,4,TOTAL,129619,186540867.93405515
odisha,sundargarh,2019,4,TOTAL,1500297,2290633492.940537
odisha,jagatsinghapur,2019,4,TOTAL,1335182,1488084640.2449114
odisha,balangir,2019,4,TOTAL,687750,1280487371.8376715
odisha,baleshwar,2019,4,TOTAL,3904913,2998071243.256762
odisha,puri,2019,4,TOTAL,2203098,2409106457.318024
odisha,sonepur,2019,4,TOTAL,496342,541430418.2319663
odisha,khordha,2019,4,TOTAL,27477393,34227232121.528633
odisha,boudh,2019,4,TOTAL,254637,312738553.0520179
odisha,gajapati,2019,4,TOTAL,251711,458723675.8489066
odisha,nayagarh,2019,4,TOTAL,1216377,1112909587.3624873
odisha,nabarangpur,2019,4,TOTAL,225429,577013731.8257252
odisha,kendrapara,2019,4,TOTAL,1340023,1483548006.277824
odisha,cuttack,2019,4,TOTAL,5783608,6269240606.549929
odisha,rayagada,2020,1,TOTAL,663128,1477428119.1390314
odisha,koraput,2020,1,TOTAL,592534,1499069454.0581412
odisha,malkangiri,2020,1,TOTAL,181586,470844271.20852065
odisha,sambalpur,2020,1,TOTAL,1113759,1737396143.7868922
odisha,kalahandi,2020,1,TOTAL,664969,1321645511.002597
odisha,anugul,2020,1,TOTAL,1176601,2199325035.222316
odisha,ganjam,2020,1,TOTAL,2622872,5351713624.577465
odisha,jajapur,2020,1,TOTAL,2166952,3390103391.1967616
odisha,bargarh,2020,1,TOTAL,589393,1108945715.4864137
odisha,dhenkanal,2020,1,TOTAL,1043514,1661118753.4586196
odisha,bhadrak,2020,1,TOTAL,1450538,2346314618.120599
odisha,nuapada,2020,1,TOTAL,185560,449826625.3323068
odisha,kendujhar,2020,1,TOTAL,1413416,2398684449.974683
odisha,mayurbhanj,2020,1,TOTAL,1016860,1482459556.842404
odisha,jharsuguda,2020,1,TOTAL,700840,1269976277.2419264
odisha,kandhamal,2020,1,TOTAL,243339,464298902.2308825
odisha,deogarh,2020,1,TOTAL,124611,248576105.90038487
odisha,sundargarh,2020,1,TOTAL,1644012,2694884103.726101
odisha,jagatsinghapur,2020,1,TOTAL,1127051,1771679500.0746913
odisha,balangir,2020,1,TOTAL,683817,1531878718.6190534
odisha,baleshwar,2020,1,TOTAL,2303973,3252830642.849325
odisha,puri,2020,1,TOTAL,1788019,2673428317.4419956
odisha,sonepur,2020,1,TOTAL,322992,678233299.6053038
odisha,khordha,2020,1,TOTAL,23152370,39755139238.6053
odisha,boudh,2020,1,TOTAL,195704,417335078.4573859
odisha,gajapati,2020,1,TOTAL,313975,639923543.0203347
odisha,nayagarh,2020,1,TOTAL,808455,1259172558.6025171
odisha,nabarangpur,2020,1,TOTAL,284539,787100587.3644687
odisha,kendrapara,2020,1,TOTAL,1082408,1775004059.5783315
odisha,cuttack,2020,1,TOTAL,4024520,5842461996.611475
odisha,rayagada,2020,2,TOTAL,729797,1650075972.3540688
odisha,koraput,2020,2,TOTAL,701471,1684147260.0748496
odisha,malkangiri,2020,2,TOTAL,237062,505736982.3899178
odisha,sambalpur,2020,2,TOTAL,1027708,1711599706.905475
odisha,kalahandi,2020,2,TOTAL,809132,1488536209.721948
odisha,anugul,2020,2,TOTAL,1343647,2479132333.7187643
odisha,ganjam,2020,2,TOTAL,2890005,5465974236.170576
odisha,jajapur,2020,2,TOTAL,2289121,3594755068.4098186
odisha,bargarh,2020,2,TOTAL,691248,1303406945.1623073
odisha,dhenkanal,2020,2,TOTAL,1131904,1842085944.2675903
odisha,bhadrak,2020,2,TOTAL,1596539,2600823926.195097
odisha,nuapada,2020,2,TOTAL,242495,513555457.6037278
odisha,kendujhar,2020,2,TOTAL,1613148,2773560564.5270324
odisha,mayurbhanj,2020,2,TOTAL,1179036,1742769226.7353773
odisha,jharsuguda,2020,2,TOTAL,827189,1432120073.5978777
odisha,kandhamal,2020,2,TOTAL,352412,637452864.4548341
odisha,deogarh,2020,2,TOTAL,159575,292751431.02703243
odisha,sundargarh,2020,2,TOTAL,1703737,2767383294.981725
odisha,jagatsinghapur,2020,2,TOTAL,1319261,2052533021.7400928
odisha,balangir,2020,2,TOTAL,810788,1606404798.2724493
odisha,baleshwar,2020,2,TOTAL,2140956,3546636201.588075
odisha,puri,2020,2,TOTAL,1909766,2861457530.8475657
odisha,sonepur,2020,2,TOTAL,340991,726143280.9609615
odisha,khordha,2020,2,TOTAL,16842715,34814877058.41614
odisha,boudh,2020,2,TOTAL,215816,477555378.4481401
odisha,gajapati,2020,2,TOTAL,338142,705704082.2520387
odisha,nayagarh,2020,2,TOTAL,937866,1462497686.3507159
odisha,nabarangpur,2020,2,TOTAL,349727,831289714.099038
odisha,kendrapara,2020,2,TOTAL,1332607,2031155809.389162
odisha,cuttack,2020,2,TOTAL,3964715,6130914551.43539
odisha,rayagada,2020,3,TOTAL,940395,2171461862.7580986
odisha,koraput,2020,3,TOTAL,892903,2239193172.260001
odisha,malkangiri,2020,3,TOTAL,279070,656924030.3406456
odisha,sambalpur,2020,3,TOTAL,1337354,2335225267.124839
odisha,kalahandi,2020,3,TOTAL,963695,1807514657.1636548
odisha,anugul,2020,3,TOTAL,1744600,3343482976.3347354
odisha,ganjam,2020,3,TOTAL,3839868,7953863604.839375
odisha,jajapur,2020,3,TOTAL,2999596,5158572435.142748
odisha,bargarh,2020,3,TOTAL,830854,1694097974.727478
odisha,dhenkanal,2020,3,TOTAL,1383673,2367632360.986941
odisha,bhadrak,2020,3,TOTAL,2028722,3426773014.8613324
odisha,nuapada,2020,3,TOTAL,274431,614356415.8543423
odisha,kendujhar,2020,3,TOTAL,2057809,3776890615.14137
odisha,mayurbhanj,2020,3,TOTAL,1442159,2333381596.6676884
odisha,jharsuguda,2020,3,TOTAL,1058263,1905020608.66538
odisha,kandhamal,2020,3,TOTAL,642484,1335599297.787261
odisha,deogarh,2020,3,TOTAL,183525,361669508.7964552
odisha,sundargarh,2020,3,TOTAL,2196403,3933817517.0151653
odisha,jagatsinghapur,2020,3,TOTAL,1718846,2892836563.407177
odisha,balangir,2020,3,TOTAL,985190,2034115762.7420158
odisha,baleshwar,2020,3,TOTAL,2923704,5216210715.3624935
odisha,puri,2020,3,TOTAL,2508367,3947100295.177196
odisha,sonepur,2020,3,TOTAL,381251,809172723.1178588
odisha,khordha,2020,3,TOTAL,23387123,44638448273.52248
odisha,boudh,2020,3,TOTAL,254628,545058074.0596836
odisha,gajapati,2020,3,TOTAL,438029,1022242584.1231097
odisha,nayagarh,2020,3,TOTAL,1150471,1872504494.580644
odisha,nabarangpur,2020,3,TOTAL,410817,953944775.823143
odisha,kendrapara,2020,3,TOTAL,1718709,2843601668.3324695
odisha,cuttack,2020,3,TOTAL,5060890,8273230957.575866
odisha,rayagada,2020,4,TOTAL,1437322,3505981077.0872393
odisha,koraput,2020,4,TOTAL,1326213,3682341020.3632216
odisha,malkangiri,2020,4,TOTAL,396989,1080034767.104372
odisha,sambalpur,2020,4,TOTAL,2041120,3856932278.5305915
odisha,kalahandi,2020,4,TOTAL,1385646,2970301991.8473916
odisha,anugul,2020,4,TOTAL,2566879,5376845657.748441
odisha,ganjam,2020,4,TOTAL,5759948,13253685787.514484
odisha,jajapur,2020,4,TOTAL,4383403,8064953082.11138
odisha,bargarh,2020,4,TOTAL,1229675,2760170987.368587
odisha,dhenkanal,2020,4,TOTAL,2043208,3880815794.3012795
odisha,bhadrak,2020,4,TOTAL,2820751,5186943315.862049
odisha,nuapada,2020,4,TOTAL,394157,991560206.6707819
odisha,kendujhar,2020,4,TOTAL,2911896,5952433266.6475725
odisha,mayurbhanj,2020,4,TOTAL,1986570,3615645137.819895
odisha,jharsuguda,2020,4,TOTAL,1564404,2963828411.1698093
odisha,kandhamal,2020,4,TOTAL,771916,1759108070.2207742
odisha,deogarh,2020,4,TOTAL,253750,570948134.8258159
odisha,sundargarh,2020,4,TOTAL,3330883,6393696705.870721
odisha,jagatsinghapur,2020,4,TOTAL,2391216,4334522915.224213
odisha,balangir,2020,4,TOTAL,1460921,3399486807.277832
odisha,baleshwar,2020,4,TOTAL,3989220,7694990828.293821
odisha,puri,2020,4,TOTAL,3709394,6257350469.108796
odisha,sonepur,2020,4,TOTAL,538383,1256084562.715549
odisha,khordha,2020,4,TOTAL,30354832,54573862957.88316
odisha,boudh,2020,4,TOTAL,354223,843923193.7491837
odisha,gajapati,2020,4,TOTAL,659640,1686082695.4936619
odisha,nayagarh,2020,4,TOTAL,1672589,2988260896.098785
odisha,nabarangpur,2020,4,TOTAL,587880,1638158377.9883218
odisha,kendrapara,2020,4,TOTAL,2352689,4247755012.4466047
odisha,cuttack,2020,4,TOTAL,7649233,13515958605.271858
odisha,rayagada,2021,1,TOTAL,1580304,3857572983.853812
odisha,koraput,2021,1,TOTAL,1411047,3878359742.028323
odisha,malkangiri,2021,1,TOTAL,417372,1292715033.1124027
odisha,sambalpur,2021,1,TOTAL,2362934,4327629131.775824
odisha,kalahandi,2021,1,TOTAL,1524147,3607832701.490842
odisha,anugul,2021,1,TOTAL,2688530,5923776582.870062
odisha,ganjam,2021,1,TOTAL,5849764,13763037682.995218
odisha,jajapur,2021,1,TOTAL,4602753,8875206797.09903
odisha,bargarh,2021,1,TOTAL,1326870,3151903068.5503645
odisha,dhenkanal,2021,1,TOTAL,2198973,4435108999.126256
odisha,bhadrak,2021,1,TOTAL,2838067,5913171362.618633
odisha,nuapada,2021,1,TOTAL,434130,1190057735.4815695
odisha,kendujhar,2021,1,TOTAL,3023651,6672384144.204559
odisha,mayurbhanj,2021,1,TOTAL,2086266,4060942529.903472
odisha,jharsuguda,2021,1,TOTAL,1727405,3272554633.9005995
odisha,kandhamal,2021,1,TOTAL,1058055,2241356872.3974366
odisha,deogarh,2021,1,TOTAL,253699,623754965.5699625
odisha,sundargarh,2021,1,TOTAL,3591361,7002917726.513086
odisha,jagatsinghapur,2021,1,TOTAL,2373105,4667403003.91797
odisha,balangir,2021,1,TOTAL,1609575,3913234687.8471766
odisha,baleshwar,2021,1,TOTAL,4262593,8799570176.640512
odisha,puri,2021,1,TOTAL,3904605,7057319530.168398
odisha,sonepur,2021,1,TOTAL,590256,1586903873.6281981
odisha,khordha,2021,1,TOTAL,45765876,75722041312.73495
odisha,boudh,2021,1,TOTAL,381445,1050296820.3914839
odisha,gajapati,2021,1,TOTAL,690416,1790861201.587816
odisha,nayagarh,2021,1,TOTAL,1668288,3171144816.7281227
odisha,nabarangpur,2021,1,TOTAL,629994,1939648037.4513333
odisha,kendrapara,2021,1,TOTAL,2318945,4742223586.637663
odisha,cuttack,2021,1,TOTAL,8289932,14866806447.116581
odisha,rayagada,2021,2,TOTAL,1923410,4490127256.444258
odisha,koraput,2021,2,TOTAL,1819616,4735541770.736616
odisha,malkangiri,2021,2,TOTAL,536483,1533587670.9741046
odisha,sambalpur,2021,2,TOTAL,2608509,4696196506.85312
odisha,kalahandi,2021,2,TOTAL,1937182,4092365112.1617136
odisha,anugul,2021,2,TOTAL,3164512,6629061184.353284
odisha,ganjam,2021,2,TOTAL,7627913,16847721822.034683
odisha,jajapur,2021,2,TOTAL,5656119,10463482056.82759
odisha,bargarh,2021,2,TOTAL,1645651,3738223458.7360225
odisha,dhenkanal,2021,2,TOTAL,2643521,5071739030.814058
odisha,bhadrak,2021,2,TOTAL,3607884,6934665842.085368
odisha,nuapada,2021,2,TOTAL,575643,1419954693.5429103
odisha,kendujhar,2021,2,TOTAL,3840405,8414558964.419752
odisha,mayurbhanj,2021,2,TOTAL,2518601,4822603778.775457
odisha,jharsuguda,2021,2,TOTAL,1975532,3575096264.686943
odisha,kandhamal,2021,2,TOTAL,1337203,2643241575.642929
odisha,deogarh,2021,2,TOTAL,312612,710519513.1816282
odisha,sundargarh,2021,2,TOTAL,4098648,7912972842.987008
odisha,jagatsinghapur,2021,2,TOTAL,3117688,5877965110.803436
odisha,balangir,2021,2,TOTAL,1937619,4234458586.911901
odisha,baleshwar,2021,2,TOTAL,5228480,10295354117.300941
odisha,puri,2021,2,TOTAL,4549183,8010886850.312719
odisha,sonepur,2021,2,TOTAL,716848,1750553183.5037367
odisha,khordha,2021,2,TOTAL,51729539,85083429987.67566
odisha,boudh,2021,2,TOTAL,467496,1140110013.4057999
odisha,gajapati,2021,2,TOTAL,866454,2207862998.917333
odisha,nayagarh,2021,2,TOTAL,2042130,3717016584.1111574
odisha,nabarangpur,2021,2,TOTAL,808234,2137024330.427526
odisha,kendrapara,2021,2,TOTAL,3121087,5922631480.685869
odisha,cuttack,2021,2,TOTAL,9410135,16755164887.959583
odisha,rayagada,2021,3,TOTAL,2574801,5381125913.756851
odisha,koraput,2021,3,TOTAL,2509905,5893005777.487125
odisha,malkangiri,2021,3,TOTAL,696476,1834021448.2813165
odisha,sambalpur,2021,3,TOTAL,3665818,6244596039.416241
odisha,kalahandi,2021,3,TOTAL,2578011,4962612594.774069
odisha,anugul,2021,3,TOTAL,4298974,8427870407.924927
odisha,ganjam,2021,3,TOTAL,9758386,20245873714.529366
odisha,jajapur,2021,3,TOTAL,7272580,11904523018.166103
odisha,bargarh,2021,3,TOTAL,2216651,4687162070.696696
odisha,dhenkanal,2021,3,TOTAL,3328230,5951039799.088284
odisha,bhadrak,2021,3,TOTAL,4514522,7770426087.071074
odisha,nuapada,2021,3,TOTAL,779264,1789197066.4958181
odisha,kendujhar,2021,3,TOTAL,4942596,9669648441.296114
odisha,mayurbhanj,2021,3,TOTAL,3366763,6058820680.073039
odisha,jharsuguda,2021,3,TOTAL,2772640,4581837440.292698
odisha,kandhamal,2021,3,TOTAL,1699861,3180693137.638117
odisha,deogarh,2021,3,TOTAL,401592,837326467.8967566
odisha,sundargarh,2021,3,TOTAL,5579434,10009710570.217995
odisha,jagatsinghapur,2021,3,TOTAL,4055375,6884871775.425156
odisha,balangir,2021,3,TOTAL,2632946,5371520093.547472
odisha,baleshwar,2021,3,TOTAL,6888676,12434308111.40699
odisha,puri,2021,3,TOTAL,6111015,9865814428.877203
odisha,sonepur,2021,3,TOTAL,912081,2022927897.311029
odisha,khordha,2021,3,TOTAL,71647985,108452202806.23245
odisha,boudh,2021,3,TOTAL,619658,1350893048.4398901
odisha,gajapati,2021,3,TOTAL,1119729,2608533955.2796984
odisha,nayagarh,2021,3,TOTAL,2508535,4293630576.548503
odisha,nabarangpur,2021,3,TOTAL,1101606,2637036417.011711
odisha,kendrapara,2021,3,TOTAL,3791932,6502877452.246092
odisha,cuttack,2021,3,TOTAL,13016632,21926611695.60376
odisha,rayagada,2021,4,TOTAL,3507319,6787852551.279442
odisha,koraput,2021,4,TOTAL,3420361,7615206063.540329
odisha,malkangiri,2021,4,TOTAL,944763,2362647817.594655
odisha,sambalpur,2021,4,TOTAL,5031922,8285793491.380421
odisha,kalahandi,2021,4,TOTAL,3402330,6135732201.285078
odisha,anugul,2021,4,TOTAL,5595409,10832624236.879738
odisha,ganjam,2021,4,TOTAL,12765148,25961006849.075542
odisha,jajapur,2021,4,TOTAL,9413690,14846315998.402483
odisha,bargarh,2021,4,TOTAL,2928438,5988250004.212584
odisha,dhenkanal,2021,4,TOTAL,4358635,7483698923.738497
odisha,bhadrak,2021,4,TOTAL,5912920,9896347666.60693
odisha,nuapada,2021,4,TOTAL,1029449,2266776078.240573
odisha,kendujhar,2021,4,TOTAL,6478836,12263605984.767775
odisha,mayurbhanj,2021,4,TOTAL,4438866,8018457152.240013
odisha,jharsuguda,2021,4,TOTAL,3680407,6025708131.50321
odisha,kandhamal,2021,4,TOTAL,2257911,4066852872.5686264
odisha,deogarh,2021,4,TOTAL,512496,1062094682.1692731
odisha,sundargarh,2021,4,TOTAL,7505779,13524168955.7137
odisha,jagatsinghapur,2021,4,TOTAL,5234984,8365537188.546018
odisha,balangir,2021,4,TOTAL,3606120,7082596489.488298
odisha,baleshwar,2021,4,TOTAL,8971332,16112382301.474276
odisha,puri,2021,4,TOTAL,8372818,13192898085.078499
odisha,sonepur,2021,4,TOTAL,1161962,2482976023.652462
odisha,khordha,2021,4,TOTAL,94505879,135122128258.68546
odisha,boudh,2021,4,TOTAL,791827,1654377854.776198
odisha,gajapati,2021,4,TOTAL,1471303,3082994382.0058923
odisha,nayagarh,2021,4,TOTAL,3214212,5319824631.017162
odisha,nabarangpur,2021,4,TOTAL,1497950,3502205583.265269
odisha,kendrapara,2021,4,TOTAL,4821107,7981220766.163595
odisha,cuttack,2021,4,TOTAL,17091193,27928768464.569107
odisha,rayagada,2022,1,TOTAL,3936852,8060115677.80162
odisha,koraput,2022,1,TOTAL,4038613,9298326854.887985
odisha,malkangiri,2022,1,TOTAL,1179046,3270655406.2866373
odisha,sambalpur,2022,1,TOTAL,5761550,9796463368.436136
odisha,kalahandi,2022,1,TOTAL,4098786,8069224583.104255
odisha,anugul,2022,1,TOTAL,6423393,12666904909.368557
odisha,ganjam,2022,1,TOTAL,14289760,29674857683.21894
odisha,jajapur,2022,1,TOTAL,10760033,17569845983.615986
odisha,bargarh,2022,1,TOTAL,3467880,7430199582.216238
odisha,dhenkanal,2022,1,TOTAL,4932962,8922834794.738628
odisha,bhadrak,2022,1,TOTAL,7049860,12413725786.608274
odisha,nuapada,2022,1,TOTAL,1270136,2867818846.767225
odisha,kendujhar,2022,1,TOTAL,7553005,15056691322.671284
odisha,mayurbhanj,2022,1,TOTAL,5095313,9650878750.134228
odisha,jharsuguda,2022,1,TOTAL,4134502,6844271054.447269
odisha,kandhamal,2022,1,TOTAL,2538748,4625177433.767569
odisha,deogarh,2022,1,TOTAL,598462,1357264183.472781
odisha,sundargarh,2022,1,TOTAL,8621086,15915215285.753382
odisha,jagatsinghapur,2022,1,TOTAL,5978387,10028244699.653543
odisha,balangir,2022,1,TOTAL,4197830,8648940992.57866
odisha,baleshwar,2022,1,TOTAL,10164531,19169857482.365425
odisha,puri,2022,1,TOTAL,9268269,15063520180.066017
odisha,sonepur,2022,1,TOTAL,1409459,3419311100.9759455
odisha,khordha,2022,1,TOTAL,104052705,152745328927.4852
odisha,boudh,2022,1,TOTAL,951344,2234431099.098205
odisha,gajapati,2022,1,TOTAL,1692615,3677406538.0799146
odisha,nayagarh,2022,1,TOTAL,3648292,6409579564.6163
odisha,nabarangpur,2022,1,TOTAL,1875017,4950344796.343363
odisha,kendrapara,2022,1,TOTAL,5689131,9906960117.735264
odisha,cuttack,2022,1,TOTAL,18955932,31482914773.52869
odisha,rayagada,2022,2,TOTAL,4627958,8714955313.81208
odisha,koraput,2022,2,TOTAL,4936573,10469450815.614134
odisha,malkangiri,2022,2,TOTAL,1387356,3383818107.9216194
odisha,sambalpur,2022,2,TOTAL,6893113,10992643684.982574
odisha,kalahandi,2022,2,TOTAL,4688556,8314694921.632622
odisha,anugul,2022,2,TOTAL,7523854,13937160595.230968
odisha,ganjam,2022,2,TOTAL,17162973,34095586248.503082
odisha,jajapur,2022,2,TOTAL,12788486,20441535607.89478
odisha,bargarh,2022,2,TOTAL,4086915,8114146805.586442
odisha,dhenkanal,2022,2,TOTAL,5757058,9756517532.112658
odisha,bhadrak,2022,2,TOTAL,8276685,14146459101.732891
