States,Pincodes,Transaction_Year,Quarters,registeredUsers
mizoram,champhai,2018,2,615
mizoram,serchhip,2018,2,454
mizoram,mamit,2018,2,413
mizoram,saiha,2018,2,375
mizoram,aizawl,2018,3,2357
mizoram,lunglei,2018,3,2149
mizoram,kolasib,2018,3,1105
mizoram,lawngtlai,2018,3,992
mizoram,champhai,2018,3,910
mizoram,serchhip,2018,3,637
mizoram,mamit,2018,3,582
mizoram,saiha,2018,3,523
mizoram,aizawl,2018,4,3120
mizoram,lunglei,2018,4,2834
mizoram,kolasib,2018,4,1421
mizoram,lawngtlai,2018,4,1379
mizoram,champhai,2018,4,1233
mizoram,serchhip,2018,4,874
mizoram,mamit,2018,4,718
mizoram,saiha,2018,4,694
mizoram,aizawl,2019,1,3769
mizoram,lunglei,2019,1,3457
mizoram,kolasib,2019,1,1670
mizoram,lawngtlai,2019,1,1651
mizoram,champhai,2019,1,1477
mizoram,mamit,2019,1,1074
mizoram,serchhip,2019,1,864
mizoram,saiha,2019,1,807
mizoram,aizawl,2019,2,4439
mizoram,lunglei,2019,2,4143
mizoram,lawngtlai,2019,2,2033
mizoram,kolasib,2019,2,1919
mizoram,champhai,2019,2,1781
mizoram,mamit,2019,2,1267
mizoram,serchhip,2019,2,1001
mizoram,saiha,2019,2,972
mizoram,aizawl,2019,3,5357
mizoram,lunglei,2019,3,5022
mizoram,lawngtlai,2019,3,2408
mizoram,kolasib,2019,3,2285
mizoram,champhai,2019,3,2046
mizoram,mamit,2019,3,1521
mizoram,serchhip,2019,3,1182
mizoram,saiha,2019,3,1173
mizoram,aizawl,2019,4,6157
mizoram,lunglei,2019,4,5779
mizoram,lawngtlai,2019,4,2825
mizoram,kolasib,2019,4,2628
mizoram,champhai,2019,4,2308
mizoram,mamit,2019,4,1752
mizoram,serchhip,2019,4,1401
mizoram,saiha,2019,4,1369
mizoram,aizawl,2020,1,7161
mizoram,lunglei,2020,1,6674
mizoram,lawngtlai,2020,1,3352
mizoram,kolasib,2020,1,3014
mizoram,champhai,2020,1,2613
mizoram,mamit,2020,1,2034
mizoram,serchhip,2020,1,1698
mizoram,saiha,2020,1,1622
mizoram,aizawl,2020,2,8374
mizoram,lunglei,2020,2,7831
mizoram,lawngtlai,2020,2,3962
mizoram,kolasib,2020,2,3500
mizoram,champhai,2020,2,3053
mizoram,mamit,2020,2,2433
mizoram,serchhip,2020,2,2068
mizoram,saiha,2020,2,1939
mizoram,aizawl,2020,3,10284
mizoram,lunglei,2020,3,9358
mizoram,lawngtlai,2020,3,4775
mizoram,kolasib,2020,3,4268
mizoram,champhai,2020,3,3702
mizoram,mamit,2020,3,3104
mizoram,serchhip,2020,3,2679
mizoram,saiha,2020,3,2414
mizoram,aizawl,2020,4,11766
mizoram,lunglei,2020,4,10691
mizoram,lawngtlai,2020,4,5485
mizoram,kolasib,2020,4,4956
mizoram,champhai,2020,4,4253
mizoram,mamit,2020,4,3552
mizoram,serchhip,2020,4,3113
mizoram,saiha,2020,4,2781
mizoram,aizawl,2021,1,12750
mizoram,lunglei,2021,1,11596
mizoram,lawngtlai,2021,1,5955
mizoram,kolasib,2021,1,5408
mizoram,champhai,2021,1,4636
mizoram,mamit,2021,1,3862
mizoram,serchhip,2021,1,3400
mizoram,saiha,2021,1,3045
mizoram,aizawl,2021,2,13677
mizoram,lunglei,2021,2,12453
mizoram,lawngtlai,2021,2,6414
mizoram,kolasib,2021,2,5816
mizoram,champhai,2021,2,4992
mizoram,mamit,2021,2,4149
mizoram,serchhip,2021,2,3654
mizoram,saiha,2021,2,3287
mizoram,aizawl,2021,3,14719
mizoram,lunglei,2021,3,13381
mizoram,lawngtlai,2021,3,6966
mizoram,kolasib,2021,3,6245
mizoram,champhai,2021,3,5386
mizoram,mamit,2021,3,4446
mizoram,serchhip,2021,3,3960
mizoram,saiha,2021,3,3608
mizoram,aizawl,2021,4,15729
mizoram,lunglei,2021,4,14302
mizoram,lawngtlai,2021,4,7499
mizoram,kolasib,2021,4,6671
mizoram,champhai,2021,4,5769
mizoram,mamit,2021,4,4757
mizoram,serchhip,2021,4,4219
mizoram,saiha,2021,4,3902
mizoram,aizawl,2022,1,16682
mizoram,lunglei,2022,1,15199
mizoram,lawngtlai,2022,1,7976
mizoram,kolasib,2022,1,7071
mizoram,champhai,2022,1,6110
mizoram,mamit,2022,1,5037
mizoram,serchhip,2022,1,4513
mizoram,saiha,2022,1,4156
mizoram,aizawl,2022,2,17564
mizoram,lunglei,2022,2,16002
mizoram,lawngtlai,2022,2,8395
mizoram,kolasib,2022,2,7437
mizoram,champhai,2022,2,6465
mizoram,mamit,2022,2,5303
mizoram,serchhip,2022,2,4791
mizoram,saiha,2022,2,4381
mizoram,aizawl,2022,3,18512
mizoram,lunglei,2022,3,16866
mizoram,lawngtlai,2022,3,8842
mizoram,kolasib,2022,3,7826
mizoram,champhai,2022,3,6808
mizoram,mamit,2022,3,5612
mizoram,serchhip,2022,3,5092
mizoram,saiha,2022,3,4603
mizoram,aizawl,2022,4,19398
mizoram,lunglei,2022,4,17652
mizoram,lawngtlai,2022,4,9232
mizoram,kolasib,2022,4,8201
mizoram,champhai,2022,4,7121
mizoram,mamit,2022,4,5882
mizoram,serchhip,2022,4,5348
mizoram,saiha,2022,4,4764
nagaland,dimapur,2018,1,3362
nagaland,kohima,2018,1,1100
nagaland,mokokchung,2018,1,1034
nagaland,mon,2018,1,968
nagaland,phek,2018,1,798
nagaland,wokha,2018,1,780
nagaland,zunheboto,2018,1,764
nagaland,tuensang,2018,1,709
nagaland,peren,2018,1,520
nagaland,kiphire,2018,1,514
nagaland,dimapur,2018,2,4838
nagaland,kohima,2018,2,1576
nagaland,mokokchung,2018,2,1567
nagaland,mon,2018,2,1440
nagaland,phek,2018,2,1245
nagaland,wokha,2018,2,1112
nagaland,tuensang,2018,2,1068
nagaland,zunheboto,2018,2,1057
nagaland,peren,2018,2,800
nagaland,kiphire,2018,2,709
nagaland,dimapur,2018,3,6815
nagaland,kohima,2018,3,2224
nagaland,mokokchung,2018,3,2219
nagaland,mon,2018,3,1964
nagaland,phek,2018,3,1872
nagaland,wokha,2018,3,1518
nagaland,tuensang,2018,3,1503
nagaland,zunheboto,2018,3,1384
nagaland,peren,2018,3,1142
nagaland,kiphire,2018,3,1036
nagaland,dimapur,2018,4,8894
nagaland,kohima,2018,4,3022
nagaland,mokokchung,2018,4,2978
nagaland,mon,2018,4,2589
nagaland,phek,2018,4,2549
nagaland,wokha,2018,4,2071
nagaland,tuensang,2018,4,1972
nagaland,zunheboto,2018,4,1752
nagaland,peren,2018,4,1604
nagaland,kiphire,2018,4,1410
nagaland,dimapur,2019,1,10884
nagaland,kohima,2019,1,3844
nagaland,mokokchung,2019,1,3735
nagaland,mon,2019,1,3254
nagaland,wokha,2019,1,3218
nagaland,phek,2019,1,2536
nagaland,tuensang,2019,1,2461
nagaland,zunheboto,2019,1,2159
nagaland,peren,2019,1,1945
nagaland,kiphire,2019,1,1802
nagaland,dimapur,2019,2,13452
nagaland,kohima,2019,2,4763
nagaland,mokokchung,2019,2,4588
nagaland,mon,2019,2,4080
nagaland,wokha,2019,2,3926
nagaland,tuensang,2019,2,3113
nagaland,phek,2019,2,3021
nagaland,zunheboto,2019,2,2542
nagaland,peren,2019,2,2346
nagaland,kiphire,2019,2,2197
nagaland,dimapur,2019,3,15905
nagaland,kohima,2019,3,5760
nagaland,mokokchung,2019,3,5505
nagaland,mon,2019,3,4831
nagaland,wokha,2019,3,4659
nagaland,phek,2019,3,3738
nagaland,tuensang,2019,3,3609
nagaland,zunheboto,2019,3,2952
nagaland,peren,2019,3,2805
nagaland,kiphire,2019,3,2641
nagaland,dimapur,2019,4,17953
nagaland,kohima,2019,4,6785
nagaland,mokokchung,2019,4,6391
nagaland,mon,2019,4,5601
nagaland,wokha,2019,4,5313
nagaland,phek,2019,4,4367
nagaland,tuensang,2019,4,4286
nagaland,zunheboto,2019,4,3359
nagaland,peren,2019,4,3231
nagaland,kiphire,2019,4,3045
nagaland,dimapur,2020,1,20343
nagaland,kohima,2020,1,7928
nagaland,mokokchung,2020,1,7238
nagaland,mon,2020,1,6476
nagaland,wokha,2020,1,6010
nagaland,phek,2020,1,4927
nagaland,tuensang,2020,1,4924
nagaland,zunheboto,2020,1,3793
nagaland,peren,2020,1,3712
nagaland,kiphire,2020,1,3534
nagaland,dimapur,2020,2,23618
nagaland,kohima,2020,2,9616
nagaland,mokokchung,2020,2,8487
nagaland,mon,2020,2,7784
nagaland,wokha,2020,2,7106
nagaland,tuensang,2020,2,6168
nagaland,phek,2020,2,5825
nagaland,zunheboto,2020,2,4530
nagaland,peren,2020,2,4398
nagaland,kiphire,2020,2,4360
nagaland,dimapur,2020,3,28305
nagaland,kohima,2020,3,12485
nagaland,mon,2020,3,11224
nagaland,mokokchung,2020,3,10053
nagaland,wokha,2020,3,9310
nagaland,tuensang,2020,3,8499
nagaland,phek,2020,3,7957
nagaland,zunheboto,2020,3,7573
nagaland,peren,2020,3,7018
nagaland,kiphire,2020,3,6295
nagaland,dimapur,2020,4,31403
nagaland,kohima,2020,4,13893
nagaland,mon,2020,4,12395
nagaland,mokokchung,2020,4,11126
nagaland,wokha,2020,4,10273
nagaland,tuensang,2020,4,9384
nagaland,phek,2020,4,8705
nagaland,zunheboto,2020,4,8363
nagaland,peren,2020,4,7765
nagaland,kiphire,2020,4,7108
nagaland,dimapur,2021,1,33978
nagaland,kohima,2021,1,15033
nagaland,mon,2021,1,13341
nagaland,mokokchung,2021,1,12013
nagaland,wokha,2021,1,11089
nagaland,tuensang,2021,1,10112
nagaland,phek,2021,1,9441
nagaland,zunheboto,2021,1,8954
nagaland,peren,2021,1,8394
nagaland,kiphire,2021,1,7691
nagaland,dimapur,2021,2,36359
nagaland,kohima,2021,2,16111
nagaland,mon,2021,2,14273
nagaland,mokokchung,2021,2,12957
nagaland,wokha,2021,2,11847
nagaland,tuensang,2021,2,10869
nagaland,phek,2021,2,10141
nagaland,zunheboto,2021,2,9601
nagaland,peren,2021,2,8997
nagaland,kiphire,2021,2,8290
nagaland,dimapur,2021,3,39088
nagaland,kohima,2021,3,17302
nagaland,mon,2021,3,15315
nagaland,mokokchung,2021,3,14089
nagaland,wokha,2021,3,12707
nagaland,tuensang,2021,3,11793
nagaland,phek,2021,3,10982
nagaland,zunheboto,2021,3,10343
nagaland,peren,2021,3,9751
nagaland,kiphire,2021,3,9010
nagaland,dimapur,2021,4,41813
nagaland,kohima,2021,4,18475
nagaland,mon,2021,4,16383
nagaland,mokokchung,2021,4,15128
nagaland,wokha,2021,4,13595
nagaland,tuensang,2021,4,12642
nagaland,phek,2021,4,11795
nagaland,zunheboto,2021,4,11079
nagaland,peren,2021,4,10498
nagaland,kiphire,2021,4,9750
nagaland,dimapur,2022,1,44337
nagaland,kohima,2022,1,19632
nagaland,mon,2022,1,17384
nagaland,mokokchung,2022,1,16093
nagaland,wokha,2022,1,14412
nagaland,tuensang,2022,1,13441
nagaland,phek,2022,1,12565
nagaland,zunheboto,2022,1,11765
nagaland,peren,2022,1,11143
nagaland,kiphire,2022,1,10400
nagaland,dimapur,2022,2,46784
nagaland,kohima,2022,2,20737
nagaland,mon,2022,2,18359
nagaland,mokokchung,2022,2,17045
nagaland,wokha,2022,2,15229
nagaland,tuensang,2022,2,14157
nagaland,phek,2022,2,13310
nagaland,zunheboto,2022,2,12440
nagaland,peren,2022,2,11723
nagaland,kiphire,2022,2,10995
nagaland,dimapur,2022,3,49392
nagaland,kohima,2022,3,21907
nagaland,mon,2022,3,19352
nagaland,mokokchung,2022,3,17971
nagaland,wokha,2022,3,16067
nagaland,tuensang,2022,3,14866
nagaland,phek,2022,3,14021
nagaland,zunheboto,2022,3,13080
nagaland,peren,2022,3,12325
nagaland,kiphire,2022,3,11569
nagaland,dimapur,2022,4,52003
nagaland,kohima,2022,4,22989
nagaland,mon,2022,4,20322
nagaland,mokokchung,2022,4,18788
nagaland,wokha,2022,4,16887
nagaland,tuensang,2022,4,15487
nagaland,phek,2022,4,14736
nagaland,zunheboto,2022,4,13713
nagaland,peren,2022,4,12881
nagaland,kiphire,2022,4,12037
odisha,khordha,2018,1,20624
odisha,cuttack,2018,1,19414
odisha,ganjam,2018,1,19137
odisha,baleshwar,2018,1,18195
odisha,jajapur,2018,1,17601
odisha,sundargarh,2018,1,17451
odisha,puri,2018,1,16391
odisha,kendujhar,2018,1,14672
odisha,bhadrak,2018,1,14292
odisha,anugul,2018,1,14267
odisha,khordha,2018,2,27037
odisha,cuttack,2018,2,25379
odisha,ganjam,2018,2,24805
odisha,baleshwar,2018,2,23382
odisha,jajapur,2018,2,23371
odisha,sundargarh,2018,2,23237
odisha,puri,2018,2,21019
odisha,kendujhar,2018,2,19055
odisha,bhadrak,2018,2,18920
odisha,anugul,2018,2,18456
odisha,khordha,2018,3,32884
odisha,cuttack,2018,3,31103
odisha,ganjam,2018,3,29858
odisha,baleshwar,2018,3,29096
odisha,jajapur,2018,3,28489
odisha,sundargarh,2018,3,28340
odisha,puri,2018,3,25477
odisha,kendujhar,2018,3,23504
odisha,bhadrak,2018,3,23269
odisha,anugul,2018,3,22631
odisha,khordha,2018,4,41412
odisha,cuttack,2018,4,38919
odisha,ganjam,2018,4,36501
odisha,baleshwar,2018,4,35417
odisha,jajapur,2018,4,35365
odisha,sundargarh,2018,4,34895
odisha,puri,2018,4,31663
odisha,kendujhar,2018,4,29776
odisha,bhadrak,2018,4,28694
odisha,anugul,2018,4,28305
odisha,khordha,2019,1,48946
odisha,cuttack,2019,1,46998
odisha,ganjam,2019,1,42410
odisha,baleshwar,2019,1,42254
odisha,jajapur,2019,1,40355
odisha,sundargarh,2019,1,40210
odisha,puri,2019,1,37236
odisha,kendujhar,2019,1,36288
odisha,bhadrak,2019,1,34425
odisha,anugul,2019,1,33240
odisha,khordha,2019,2,53902
odisha,cuttack,2019,2,52563
odisha,ganjam,2019,2,48544
odisha,baleshwar,2019,2,45757
odisha,jajapur,2019,2,44521
odisha,sundargarh,2019,2,43951
odisha,puri,2019,2,41108
odisha,kendujhar,2019,2,40810
odisha,bhadrak,2019,2,38191
odisha,anugul,2019,2,36395
odisha,khordha,2019,3,59402
odisha,cuttack,2019,3,58757
odisha,ganjam,2019,3,54910
odisha,baleshwar,2019,3,49576
odisha,jajapur,2019,3,49413
odisha,sundargarh,2019,3,47705
odisha,puri,2019,3,46630
odisha,bhadrak,2019,3,44895
odisha,kendujhar,2019,3,42361
odisha,anugul,2019,3,39900
odisha,khordha,2019,4,65273
odisha,cuttack,2019,4,64962
odisha,ganjam,2019,4,60335
odisha,baleshwar,2019,4,54397
odisha,jajapur,2019,4,53435
odisha,puri,2019,4,52618
odisha,sundargarh,2019,4,52023
odisha,bhadrak,2019,4,48967
odisha,kendujhar,2019,4,46593
odisha,anugul,2019,4,44147
odisha,khordha,2020,1,69941
odisha,cuttack,2020,1,68963
odisha,ganjam,2020,1,64369
odisha,baleshwar,2020,1,58342
odisha,jajapur,2020,1,56586
odisha,sundargarh,2020,1,56216
odisha,puri,2020,1,55534
odisha,bhadrak,2020,1,51901
odisha,kendujhar,2020,1,49836
odisha,anugul,2020,1,47907
odisha,khordha,2020,2,74717
odisha,cuttack,2020,2,72471
odisha,ganjam,2020,2,68053
odisha,baleshwar,2020,2,61814
odisha,jajapur,2020,2,61214
odisha,sundargarh,2020,2,58940
odisha,puri,2020,2,58410
odisha,bhadrak,2020,2,54791
odisha,kendujhar,2020,2,52960
odisha,anugul,2020,2,51897
odisha,khordha,2020,3,80656
odisha,cuttack,2020,3,76546
odisha,ganjam,2020,3,72267
odisha,baleshwar,2020,3,66361
odisha,jajapur,2020,3,66144
odisha,sundargarh,2020,3,62197
odisha,puri,2020,3,61760
odisha,bhadrak,2020,3,58414
odisha,kendujhar,2020,3,56690
odisha,mayurbhanj,2020,3,56655
odisha,khordha,2020,4,86879
odisha,cuttack,2020,4,81692
odisha,ganjam,2020,4,76968
odisha,baleshwar,2020,4,71912
odisha,jajapur,2020,4,71216
odisha,sundargarh,2020,4,66220
odisha,puri,2020,4,65695
odisha,bhadrak,2020,4,62543
odisha,kendujhar,2020,4,61596
odisha,mayurbhanj,2020,4,61109
odisha,khordha,2021,1,92941
odisha,cuttack,2021,1,87271
odisha,ganjam,2021,1,82195
odisha,baleshwar,2021,1,77095
odisha,jajapur,2021,1,76245
odisha,sundargarh,2021,1,70547
odisha,puri,2021,1,70160
odisha,bhadrak,2021,1,66879
odisha,kendujhar,2021,1,66244
odisha,mayurbhanj,2021,1,65393
odisha,khordha,2021,2,99150
odisha,cuttack,2021,2,93000
odisha,ganjam,2021,2,87528
odisha,baleshwar,2021,2,82375
odisha,jajapur,2021,2,81360
odisha,sundargarh,2021,2,75248
odisha,puri,2021,2,74777
odisha,bhadrak,2021,2,71314
odisha,kendujhar,2021,2,70847
odisha,mayurbhanj,2021,2,69825
odisha,khordha,2021,3,106076
odisha,cuttack,2021,3,99369
odisha,ganjam,2021,3,93529
odisha,baleshwar,2021,3,88199
odisha,jajapur,2021,3,86980
odisha,sundargarh,2021,3,80366
odisha,puri,2021,3,80060
odisha,bhadrak,2021,3,76274
odisha,kendujhar,2021,3,75916
odisha,mayurbhanj,2021,3,74760
odisha,khordha,2021,4,113032
odisha,cuttack,2021,4,105857
odisha,ganjam,2021,4,99613
odisha,baleshwar,2021,4,94137
odisha,jajapur,2021,4,92651
odisha,sundargarh,2021,4,85593
odisha,puri,2021,4,85311
odisha,bhadrak,2021,4,81290
odisha,kendujhar,2021,4,80864
odisha,mayurbhanj,2021,4,79669
odisha,khordha,2022,1,119601
odisha,cuttack,2022,1,111933
odisha,ganjam,2022,1,105312
odisha,baleshwar,2022,1,99711
odisha,jajapur,2022,1,98015
odisha,sundargarh,2022,1,90516
odisha,puri,2022,1,90352
odisha,bhadrak,2022,1,85966
odisha,kendujhar,2022,1,85664
odisha,mayurbhanj,2022,1,84327
odisha,khordha,2022,2,125902
odisha,cuttack,2022,2,117692
odisha,ganjam,2022,2,110806
odisha,baleshwar,2022,2,105041
odisha,jajapur,2022,2,103200
odisha,sundargarh,2022,2,95281
odisha,puri,2022,2,95184
odisha,bhadrak,2022,2,90465
odisha,kendujhar,2022,2,90234
odisha,mayurbhanj,2022,2,88799
odisha,khordha,2022,3,132413
odisha,cuttack,2022,3,123769
odisha,ganjam,2022,3,116476
odisha,baleshwar,2022,3,110631
odisha,jajapur,2022,3,108625
odisha,sundargarh,2022,3,100305
odisha,puri,2022,3,100176
odisha,bhadrak,2022,3,95083
odisha,kendujhar,2022,3,94975
odisha,mayurbhanj,2022,3,93433
odisha,khordha,2022,4,138929
odisha,cuttack,2022,4,129787
odisha,ganjam,2022,4,122327
odisha,baleshwar,2022,4,116189
odisha,jajapur,2022,4,114159
odisha,sundargarh,2022,4,105514
odisha,puri,2022,4,105097
odisha,bhadrak,2022,4,99818
odisha,kendujhar,2022,4,99796
odisha,mayurbhanj,2022,4,98050
puducherry,puducherry,2018,1,5295
puducherry,karaikal,2018,1,4326
puducherry,yanam,2018,1,3824
puducherry,mahe,2018,1,3765
puducherry,puducherry,2018,2,6941
puducherry,karaikal,2018,2,5562
puducherry,yanam,2018,2,5088
puducherry,mahe,2018,2,4951
puducherry,puducherry,2018,3,8620
puducherry,karaikal,2018,3,6777
puducherry,yanam,2018,3,6258
puducherry,mahe,2018,3,6118
puducherry,puducherry,2018,4,11531
puducherry,karaikal,2018,4,9152
puducherry,yanam,2018,4,8479
puducherry,mahe,2018,4,8467
puducherry,puducherry,2019,1,14136
puducherry,karaikal,2019,1,11169
puducherry,yanam,2019,1,10375
puducherry,mahe,2019,1,10371
puducherry,puducherry,2019,2,16837
puducherry,karaikal,2019,2,13076
puducherry,yanam,2019,2,12215
puducherry,mahe,2019,2,12205
puducherry,puducherry,2019,3,19211
puducherry,karaikal,2019,3,14756
puducherry,yanam,2019,3,13994
puducherry,mahe,2019,3,13911
puducherry,puducherry,2019,4,22470
puducherry,karaikal,2019,4,16680
puducherry,yanam,2019,4,16318
puducherry,mahe,2019,4,15963
puducherry,puducherry,2020,1,25687
puducherry,karaikal,2020,1,18656
puducherry,yanam,2020,1,18556
puducherry,mahe,2020,1,18046
puducherry,puducherry,2020,2,28750
puducherry,karaikal,2020,2,20938
puducherry,yanam,2020,2,20563
puducherry,mahe,2020,2,20030
puducherry,puducherry,2020,3,32402
puducherry,karaikal,2020,3,23636
puducherry,yanam,2020,3,22798
puducherry,mahe,2020,3,22436
puducherry,puducherry,2020,4,36516
puducherry,karaikal,2020,4,26885
puducherry,yanam,2020,4,25225
puducherry,mahe,2020,4,24940
puducherry,puducherry,2021,1,39705
puducherry,karaikal,2021,1,29175
puducherry,yanam,2021,1,27263
puducherry,mahe,2021,1,27010
puducherry,puducherry,2021,2,42482
puducherry,karaikal,2021,2,31257
puducherry,yanam,2021,2,29084
puducherry,mahe,2021,2,28831
puducherry,puducherry,2021,3,45619
puducherry,karaikal,2021,3,33660
puducherry,yanam,2021,3,31097
puducherry,mahe,2021,3,30853
puducherry,puducherry,2021,4,48727
puducherry,karaikal,2021,4,35995
puducherry,yanam,2021,4,33154
puducherry,mahe,2021,4,32915
puducherry,puducherry,2022,1,51639
puducherry,karaikal,2022,1,38173
puducherry,yanam,2022,1,35063
puducherry,mahe,2022,1,34846
puducherry,puducherry,2022,2,54423
puducherry,karaikal,2022,2,40308
puducherry,yanam,2022,2,36856
puducherry,mahe,2022,2,36618
puducherry,puducherry,2022,3,57334
puducherry,karaikal,2022,3,42562
puducherry,yanam,2022,3,38768
puducherry,mahe,2022,3,38540
puducherry,puducherry,2022,4,60161
puducherry,karaikal,2022,4,44713
puducherry,yanam,2022,4,40658
puducherry,mahe,2022,4,40383
punjab,ludhiana,2018,1,43359
punjab,sas nagar,2018,1,22225
punjab,patiala,2018,1,18219
punjab,amritsar,2018,1,17469
punjab,jalandhar,2018,1,17181
punjab,bathinda,2018,1,16257
punjab,fazilka,2018,1,14526
punjab,sangrur,2018,1,14095
punjab,hoshiarpur,2018,1,13657
punjab,gurdaspur,2018,1,12084
punjab,ludhiana,2018,2,59405
punjab,sas nagar,2018,2,30839
punjab,patiala,2018,2,24429
punjab,amritsar,2018,2,23138
punjab,jalandhar,2018,2,22841
punjab,bathinda,2018,2,21810
punjab,fazilka,2018,2,19252
punjab,sangrur,2018,2,18767
punjab,hoshiarpur,2018,2,18559
punjab,gurdaspur,2018,2,16592
punjab,ludhiana,2018,3,76846
punjab,sas nagar,2018,3,40803
punjab,patiala,2018,3,30767
punjab,amritsar,2018,3,28616
punjab,jalandhar,2018,3,28551
punjab,bathinda,2018,3,27232
punjab,fazilka,2018,3,24088
punjab,sangrur,2018,3,23352
punjab,hoshiarpur,2018,3,22303
punjab,gurdaspur,2018,3,21456
punjab,ludhiana,2018,4,99483
punjab,sas nagar,2018,4,52833
punjab,patiala,2018,4,38176
punjab,amritsar,2018,4,36199
punjab,jalandhar,2018,4,35509
punjab,bathinda,2018,4,34358
punjab,fazilka,2018,4,31098
punjab,sangrur,2018,4,28272
punjab,hoshiarpur,2018,4,27844
punjab,gurdaspur,2018,4,26604
punjab,ludhiana,2019,1,119228
punjab,sas nagar,2019,1,64166
punjab,amritsar,2019,1,45359
punjab,patiala,2019,1,42727
punjab,jalandhar,2019,1,42199
punjab,bathinda,2019,1,40621
punjab,fazilka,2019,1,37255
punjab,sangrur,2019,1,33513
punjab,hoshiarpur,2019,1,32544
punjab,gurdaspur,2019,1,30355
punjab,ludhiana,2019,2,142830
punjab,sas nagar,2019,2,75374
punjab,amritsar,2019,2,51976
punjab,patiala,2019,2,51332
punjab,jalandhar,2019,2,49010
punjab,bathinda,2019,2,48451
punjab,fazilka,2019,2,43136
punjab,sangrur,2019,2,38854
punjab,hoshiarpur,2019,2,36490
punjab,gurdaspur,2019,2,35403
punjab,ludhiana,2019,3,163956
punjab,sas nagar,2019,3,86040
