States,District,registeredUsers,appOpens,Transaction_Year,Quarters
arunachal-pradesh,lower siang,2201,35216,2020,1
arunachal-pradesh,dibang valley,320,2195,2020,1
arunachal-pradesh,west kameng,13983,332479,2020,1
arunachal-pradesh,shi yomi,290,989,2020,1
arunachal-pradesh,east kameng,1962,37103,2020,1
arunachal-pradesh,lohit,8454,159158,2020,1
arunachal-pradesh,lepa rada,1532,28280,2020,1
arunachal-pradesh,lower dibang valley,4650,71091,2020,1
arunachal-pradesh,longding,2201,58817,2020,1
arunachal-pradesh,west siang,5757,97255,2020,1
arunachal-pradesh,kamle,373,7135,2020,1
arunachal-pradesh,upper siang,2143,37600,2020,1
arunachal-pradesh,kurung kumey,725,11471,2020,1
arunachal-pradesh,siang,1390,24530,2020,1
arunachal-pradesh,kra daadi,701,16770,2020,1
arunachal-pradesh,changlang,11262,201632,2020,1
arunachal-pradesh,pakke kessang,371,9758,2020,1
arunachal-pradesh,east siang,11298,167166,2020,1
arunachal-pradesh,upper subansiri,3675,56522,2020,1
arunachal-pradesh,tawang,8048,138728,2020,1
arunachal-pradesh,namsai,6029,109933,2020,1
arunachal-pradesh,lower subansiri,5392,108893,2020,2
arunachal-pradesh,tirap,5239,114770,2020,2
arunachal-pradesh,papum pare,59968,932769,2020,2
arunachal-pradesh,anjaw,1961,34903,2020,2
arunachal-pradesh,lower siang,2644,48738,2020,2
arunachal-pradesh,dibang valley,367,4076,2020,2
arunachal-pradesh,west kameng,15766,394250,2020,2
arunachal-pradesh,shi yomi,320,1597,2020,2
arunachal-pradesh,east kameng,2506,53112,2020,2
arunachal-pradesh,lohit,10154,219948,2020,2
arunachal-pradesh,lepa rada,1890,38098,2020,2
arunachal-pradesh,lower dibang valley,5782,110670,2020,2
arunachal-pradesh,longding,2751,86086,2020,2
arunachal-pradesh,west siang,7239,147515,2020,2
arunachal-pradesh,kamle,509,11566,2020,2
arunachal-pradesh,upper siang,2552,54123,2020,2
arunachal-pradesh,kurung kumey,834,16738,2020,2
arunachal-pradesh,siang,1831,40101,2020,2
arunachal-pradesh,kra daadi,870,25480,2020,2
arunachal-pradesh,changlang,14036,293705,2020,2
arunachal-pradesh,pakke kessang,438,13500,2020,2
arunachal-pradesh,east siang,13601,235755,2020,2
arunachal-pradesh,upper subansiri,4465,80310,2020,2
arunachal-pradesh,tawang,8993,170812,2020,2
arunachal-pradesh,namsai,7426,149491,2020,2
arunachal-pradesh,lower subansiri,6456,117359,2020,3
arunachal-pradesh,tirap,6119,125437,2020,3
arunachal-pradesh,papum pare,69419,1157730,2020,3
arunachal-pradesh,anjaw,2226,42320,2020,3
arunachal-pradesh,lower siang,2983,51520,2020,3
arunachal-pradesh,dibang valley,411,4634,2020,3
arunachal-pradesh,west kameng,17636,461190,2020,3
arunachal-pradesh,shi yomi,337,2788,2020,3
arunachal-pradesh,east kameng,3169,63062,2020,3
arunachal-pradesh,lohit,11755,264444,2020,3
arunachal-pradesh,lepa rada,2304,47233,2020,3
arunachal-pradesh,lower dibang valley,6799,117752,2020,3
arunachal-pradesh,longding,3277,91330,2020,3
arunachal-pradesh,west siang,8623,158496,2020,3
arunachal-pradesh,kamle,639,12196,2020,3
arunachal-pradesh,upper siang,3011,59246,2020,3
arunachal-pradesh,kurung kumey,1025,18583,2020,3
arunachal-pradesh,siang,2225,42723,2020,3
arunachal-pradesh,kra daadi,1026,29126,2020,3
arunachal-pradesh,changlang,16385,326045,2020,3
arunachal-pradesh,pakke kessang,508,11721,2020,3
arunachal-pradesh,east siang,15921,302165,2020,3
arunachal-pradesh,upper subansiri,5295,106598,2020,3
arunachal-pradesh,tawang,9944,224583,2020,3
arunachal-pradesh,namsai,8553,165140,2020,3
arunachal-pradesh,lower subansiri,7388,124398,2020,4
arunachal-pradesh,tirap,6805,134124,2020,4
arunachal-pradesh,papum pare,77936,1397025,2020,4
arunachal-pradesh,anjaw,2485,61121,2020,4
arunachal-pradesh,lower siang,3320,54476,2020,4
arunachal-pradesh,dibang valley,444,7677,2020,4
arunachal-pradesh,west kameng,19464,455337,2020,4
arunachal-pradesh,shi yomi,370,5847,2020,4
arunachal-pradesh,east kameng,3638,62876,2020,4
arunachal-pradesh,lohit,13126,285992,2020,4
arunachal-pradesh,lepa rada,2735,57036,2020,4
arunachal-pradesh,lower dibang valley,7693,132469,2020,4
arunachal-pradesh,longding,3753,87881,2020,4
arunachal-pradesh,west siang,9911,180696,2020,4
arunachal-pradesh,kamle,745,14866,2020,4
arunachal-pradesh,upper siang,3497,80140,2020,4
arunachal-pradesh,kurung kumey,1173,21168,2020,4
arunachal-pradesh,siang,2635,48090,2020,4
arunachal-pradesh,kra daadi,1141,27924,2020,4
arunachal-pradesh,changlang,18203,320708,2020,4
arunachal-pradesh,pakke kessang,593,11458,2020,4
arunachal-pradesh,east siang,17822,349321,2020,4
arunachal-pradesh,upper subansiri,6069,125505,2020,4
arunachal-pradesh,tawang,10909,249095,2020,4
arunachal-pradesh,namsai,9437,177437,2020,4
arunachal-pradesh,lower subansiri,8044,136547,2021,1
arunachal-pradesh,tirap,7376,136247,2021,1
arunachal-pradesh,papum pare,84715,1553363,2021,1
arunachal-pradesh,anjaw,2660,55283,2021,1
arunachal-pradesh,lower siang,3594,61226,2021,1
arunachal-pradesh,dibang valley,478,9538,2021,1
arunachal-pradesh,west kameng,21027,483047,2021,1
arunachal-pradesh,shi yomi,390,7228,2021,1
arunachal-pradesh,east kameng,3990,69455,2021,1
arunachal-pradesh,lohit,14231,295880,2021,1
arunachal-pradesh,lepa rada,3008,68424,2021,1
arunachal-pradesh,lower dibang valley,8402,145425,2021,1
arunachal-pradesh,longding,4117,92482,2021,1
arunachal-pradesh,west siang,10836,191242,2021,1
arunachal-pradesh,kamle,814,16142,2021,1
arunachal-pradesh,upper siang,3847,87503,2021,1
arunachal-pradesh,kurung kumey,1287,25911,2021,1
arunachal-pradesh,siang,2878,56271,2021,1
arunachal-pradesh,kra daadi,1244,30137,2021,1
arunachal-pradesh,changlang,19716,344148,2021,1
arunachal-pradesh,pakke kessang,647,14995,2021,1
arunachal-pradesh,east siang,19342,363085,2021,1
arunachal-pradesh,upper subansiri,6577,122422,2021,1
arunachal-pradesh,tawang,11778,230123,2021,1
arunachal-pradesh,namsai,10242,200584,2021,1
arunachal-pradesh,lower subansiri,8685,444426,2021,2
arunachal-pradesh,tirap,7955,547430,2021,2
arunachal-pradesh,papum pare,90871,1786163,2021,2
arunachal-pradesh,anjaw,2866,174807,2021,2
arunachal-pradesh,lower siang,3872,246789,2021,2
arunachal-pradesh,dibang valley,516,77457,2021,2
arunachal-pradesh,west kameng,22625,1490269,2021,2
arunachal-pradesh,shi yomi,430,99619,2021,2
arunachal-pradesh,east kameng,4314,221705,2021,2
arunachal-pradesh,lohit,15360,1008718,2021,2
arunachal-pradesh,lepa rada,3249,228236,2021,2
arunachal-pradesh,lower dibang valley,9094,434361,2021,2
arunachal-pradesh,longding,4456,495881,2021,2
arunachal-pradesh,west siang,11657,467127,2021,2
arunachal-pradesh,kamle,883,164726,2021,2
arunachal-pradesh,upper siang,4145,428792,2021,2
arunachal-pradesh,kurung kumey,1398,201782,2021,2
arunachal-pradesh,siang,3116,410979,2021,2
arunachal-pradesh,kra daadi,1353,150762,2021,2
arunachal-pradesh,changlang,21404,1212334,2021,2
arunachal-pradesh,pakke kessang,702,156638,2021,2
arunachal-pradesh,east siang,20817,855042,2021,2
arunachal-pradesh,upper subansiri,7057,293916,2021,2
arunachal-pradesh,tawang,12636,830993,2021,2
arunachal-pradesh,namsai,11111,596897,2021,2
arunachal-pradesh,lower subansiri,9451,558377,2021,3
arunachal-pradesh,tirap,8665,578706,2021,3
arunachal-pradesh,papum pare,97854,2308276,2021,3
arunachal-pradesh,anjaw,3099,267726,2021,3
arunachal-pradesh,lower siang,4229,347190,2021,3
arunachal-pradesh,dibang valley,571,113574,2021,3
arunachal-pradesh,west kameng,24489,2155265,2021,3
arunachal-pradesh,shi yomi,473,181457,2021,3
arunachal-pradesh,east kameng,4671,265900,2021,3
arunachal-pradesh,lohit,16680,1408514,2021,3
arunachal-pradesh,lepa rada,3527,264771,2021,3
arunachal-pradesh,lower dibang valley,9920,581463,2021,3
arunachal-pradesh,longding,4890,594284,2021,3
arunachal-pradesh,west siang,12616,544772,2021,3
arunachal-pradesh,kamle,974,203013,2021,3
arunachal-pradesh,upper siang,4506,556857,2021,3
arunachal-pradesh,kurung kumey,1509,292922,2021,3
arunachal-pradesh,siang,3396,433332,2021,3
arunachal-pradesh,kra daadi,1475,179974,2021,3
arunachal-pradesh,changlang,23328,1668215,2021,3
arunachal-pradesh,pakke kessang,770,213423,2021,3
arunachal-pradesh,east siang,22538,1086775,2021,3
arunachal-pradesh,upper subansiri,7652,375423,2021,3
arunachal-pradesh,tawang,13650,1355010,2021,3
arunachal-pradesh,namsai,12140,674435,2021,3
arunachal-pradesh,lower subansiri,10187,348485,2021,4
arunachal-pradesh,tirap,9331,311867,2021,4
arunachal-pradesh,papum pare,104806,3554385,2021,4
arunachal-pradesh,anjaw,3342,125753,2021,4
arunachal-pradesh,lower siang,4550,156209,2021,4
arunachal-pradesh,dibang valley,621,18166,2021,4
arunachal-pradesh,west kameng,26237,1160379,2021,4
arunachal-pradesh,shi yomi,498,15201,2021,4
arunachal-pradesh,east kameng,5027,153109,2021,4
arunachal-pradesh,lohit,17980,728676,2021,4
arunachal-pradesh,lepa rada,3810,168938,2021,4
arunachal-pradesh,lower dibang valley,10679,341060,2021,4
arunachal-pradesh,longding,5345,215529,2021,4
arunachal-pradesh,west siang,13555,389171,2021,4
arunachal-pradesh,kamle,1069,48042,2021,4
arunachal-pradesh,upper siang,4850,208167,2021,4
arunachal-pradesh,kurung kumey,1633,54213,2021,4
arunachal-pradesh,siang,3675,121770,2021,4
arunachal-pradesh,kra daadi,1593,63448,2021,4
arunachal-pradesh,changlang,25155,829350,2021,4
arunachal-pradesh,pakke kessang,835,35976,2021,4
arunachal-pradesh,east siang,24208,897713,2021,4
arunachal-pradesh,upper subansiri,8201,240330,2021,4
arunachal-pradesh,tawang,14665,506240,2021,4
arunachal-pradesh,namsai,13092,538118,2021,4
arunachal-pradesh,lower subansiri,10854,1566925,2022,1
arunachal-pradesh,tirap,9972,1634844,2022,1
arunachal-pradesh,papum pare,111271,3209286,2022,1
arunachal-pradesh,anjaw,3560,640611,2022,1
arunachal-pradesh,lower siang,4882,1085994,2022,1
arunachal-pradesh,dibang valley,656,267633,2022,1
arunachal-pradesh,west kameng,27860,4098935,2022,1
arunachal-pradesh,shi yomi,540,230973,2022,1
arunachal-pradesh,east kameng,5355,703590,2022,1
arunachal-pradesh,lohit,19214,3212352,2022,1
arunachal-pradesh,lepa rada,4049,1182371,2022,1
arunachal-pradesh,lower dibang valley,11401,1918566,2022,1
arunachal-pradesh,longding,5700,1728795,2022,1
arunachal-pradesh,west siang,14420,1420049,2022,1
arunachal-pradesh,kamle,1144,758412,2022,1
arunachal-pradesh,upper siang,5146,2047229,2022,1
arunachal-pradesh,kurung kumey,1744,845626,2022,1
arunachal-pradesh,siang,3942,1227784,2022,1
arunachal-pradesh,kra daadi,1701,720274,2022,1
arunachal-pradesh,changlang,26904,4323291,2022,1
arunachal-pradesh,pakke kessang,887,770322,2022,1
arunachal-pradesh,east siang,25763,3444101,2022,1
arunachal-pradesh,upper subansiri,8731,921019,2022,1
arunachal-pradesh,tawang,15589,1922991,2022,1
arunachal-pradesh,namsai,14054,1536586,2022,1
arunachal-pradesh,lower subansiri,11479,1637036,2022,2
arunachal-pradesh,tirap,10538,2173316,2022,2
arunachal-pradesh,papum pare,117568,3870115,2022,2
arunachal-pradesh,anjaw,3769,942878,2022,2
arunachal-pradesh,lower siang,5161,1296404,2022,2
arunachal-pradesh,dibang valley,701,212502,2022,2
arunachal-pradesh,west kameng,29424,5493311,2022,2
arunachal-pradesh,shi yomi,575,197796,2022,2
arunachal-pradesh,east kameng,5680,791335,2022,2
arunachal-pradesh,lohit,20325,3608724,2022,2
arunachal-pradesh,lepa rada,4265,1110684,2022,2
arunachal-pradesh,lower dibang valley,12040,2045531,2022,2
arunachal-pradesh,longding,6034,1821245,2022,2
arunachal-pradesh,west siang,15231,1555876,2022,2
arunachal-pradesh,kamle,1210,1066185,2022,2
arunachal-pradesh,upper siang,5440,2396815,2022,2
arunachal-pradesh,kurung kumey,1854,734369,2022,2
arunachal-pradesh,siang,4160,1500428,2022,2
arunachal-pradesh,kra daadi,1797,724575,2022,2
arunachal-pradesh,changlang,28495,5476741,2022,2
arunachal-pradesh,pakke kessang,945,590302,2022,2
arunachal-pradesh,east siang,27240,3704889,2022,2
arunachal-pradesh,upper subansiri,9235,1261876,2022,2
arunachal-pradesh,tawang,16475,3393271,2022,2
arunachal-pradesh,namsai,14887,2283314,2022,2
arunachal-pradesh,lower subansiri,12085,2475131,2022,3
arunachal-pradesh,tirap,11115,2414601,2022,3
arunachal-pradesh,papum pare,124095,4843797,2022,3
arunachal-pradesh,anjaw,3966,844043,2022,3
arunachal-pradesh,lower siang,5436,1508192,2022,3
arunachal-pradesh,dibang valley,740,285052,2022,3
arunachal-pradesh,west kameng,30964,7334928,2022,3
arunachal-pradesh,shi yomi,598,312490,2022,3
arunachal-pradesh,east kameng,5997,1054633,2022,3
arunachal-pradesh,lohit,21385,4282624,2022,3
arunachal-pradesh,lepa rada,4510,1208942,2022,3
arunachal-pradesh,lower dibang valley,12668,2160151,2022,3
arunachal-pradesh,longding,6321,2587741,2022,3
arunachal-pradesh,west siang,16063,1637984,2022,3
arunachal-pradesh,kamle,1262,1335449,2022,3
arunachal-pradesh,upper siang,5690,2257253,2022,3
arunachal-pradesh,kurung kumey,1936,861405,2022,3
arunachal-pradesh,siang,4369,1681957,2022,3
arunachal-pradesh,kra daadi,1893,1436202,2022,3
arunachal-pradesh,changlang,29965,5703178,2022,3
arunachal-pradesh,pakke kessang,980,1039686,2022,3
arunachal-pradesh,east siang,28698,3767855,2022,3
arunachal-pradesh,upper subansiri,9713,1535818,2022,3
arunachal-pradesh,tawang,17281,4728673,2022,3
arunachal-pradesh,namsai,15642,2424843,2022,3
arunachal-pradesh,lower subansiri,12630,833741,2022,4
arunachal-pradesh,tirap,11584,645541,2022,4
arunachal-pradesh,papum pare,130306,6605350,2022,4
arunachal-pradesh,anjaw,4105,197829,2022,4
arunachal-pradesh,lower siang,5633,318731,2022,4
arunachal-pradesh,dibang valley,752,15469,2022,4
arunachal-pradesh,west kameng,32237,2129051,2022,4
arunachal-pradesh,shi yomi,615,25308,2022,4
arunachal-pradesh,east kameng,6307,390756,2022,4
arunachal-pradesh,lohit,22359,1441490,2022,4
arunachal-pradesh,lepa rada,4730,345752,2022,4
arunachal-pradesh,lower dibang valley,13188,799856,2022,4
arunachal-pradesh,longding,6590,442997,2022,4
arunachal-pradesh,west siang,16816,964082,2022,4
arunachal-pradesh,kamle,1301,131540,2022,4
arunachal-pradesh,upper siang,5930,277877,2022,4
arunachal-pradesh,kurung kumey,2008,72926,2022,4
arunachal-pradesh,siang,4500,277881,2022,4
arunachal-pradesh,kra daadi,1960,131838,2022,4
arunachal-pradesh,changlang,31196,1611653,2022,4
arunachal-pradesh,pakke kessang,1013,72545,2022,4
arunachal-pradesh,east siang,30033,1542563,2022,4
arunachal-pradesh,upper subansiri,10189,456906,2022,4
arunachal-pradesh,tawang,18003,947132,2022,4
arunachal-pradesh,namsai,16322,1096224,2022,4
assam,tinsukia,15998,0,2018,1
assam,lakhimpur,8143,0,2018,1
assam,kamrup,15241,0,2018,1
assam,kokrajhar,6566,0,2018,1
assam,karbi anglong,5694,0,2018,1
assam,sivasagar,8292,0,2018,1
assam,dibrugarh,21182,0,2018,1
assam,south salmara mancachar,2420,0,2018,1
assam,nagaon,19619,0,2018,1
assam,dhubri,11421,0,2018,1
assam,golaghat,10102,0,2018,1
assam,udalguri,4768,0,2018,1
assam,majuli,1274,0,2018,1
assam,sonitpur,18986,0,2018,1
assam,hojai,7571,0,2018,1
assam,marigaon,7193,0,2018,1
assam,chirang,3487,0,2018,1
assam,cachar,19567,0,2018,1
assam,nalbari,6874,0,2018,1
assam,west karbi anglong,835,0,2018,1
assam,dhemaji,6623,0,2018,1
assam,karimganj,7367,0,2018,1
assam,bongaigaon,9724,0,2018,1
assam,dima hasao,2245,0,2018,1
assam,baksa,6082,0,2018,1
assam,charaideo,4366,0,2018,1
assam,darrang,8050,0,2018,1
assam,kamrup metropolitan,87336,0,2018,1
assam,hailakandi,5700,0,2018,1
assam,barpeta,20485,0,2018,1
assam,goalpara,10420,0,2018,1
assam,biswanath,5164,0,2018,1
assam,jorhat,16442,0,2018,1
assam,tinsukia,23900,0,2018,2
assam,lakhimpur,12719,0,2018,2
assam,kamrup,23595,0,2018,2
assam,kokrajhar,9480,0,2018,2
assam,karbi anglong,8725,0,2018,2
assam,sivasagar,12596,0,2018,2
assam,dibrugarh,30527,0,2018,2
assam,south salmara mancachar,3557,0,2018,2
assam,nagaon,29412,0,2018,2
assam,dhubri,16701,0,2018,2
assam,golaghat,15237,0,2018,2
assam,udalguri,7691,0,2018,2
assam,majuli,1927,0,2018,2
assam,sonitpur,28409,0,2018,2
assam,hojai,10903,0,2018,2
assam,marigaon,11217,0,2018,2
assam,chirang,5105,0,2018,2
assam,cachar,29381,0,2018,2
assam,nalbari,10898,0,2018,2
assam,west karbi anglong,1406,0,2018,2
assam,dhemaji,10157,0,2018,2
assam,karimganj,11732,0,2018,2
assam,bongaigaon,14065,0,2018,2
assam,dima hasao,3404,0,2018,2
assam,baksa,9739,0,2018,2
assam,charaideo,6693,0,2018,2
assam,darrang,11954,0,2018,2
assam,kamrup metropolitan,124720,0,2018,2
assam,hailakandi,8687,0,2018,2
assam,barpeta,29882,0,2018,2
assam,goalpara,14974,0,2018,2
assam,biswanath,7970,0,2018,2
assam,jorhat,23683,0,2018,2
assam,tinsukia,32870,0,2018,3
assam,lakhimpur,18337,0,2018,3
assam,kamrup,33197,0,2018,3
assam,kokrajhar,13164,0,2018,3
assam,karbi anglong,12282,0,2018,3
assam,sivasagar,17447,0,2018,3
assam,dibrugarh,40711,0,2018,3
assam,south salmara mancachar,4903,0,2018,3
assam,nagaon,40687,0,2018,3
assam,dhubri,22705,0,2018,3
assam,golaghat,21729,0,2018,3
assam,udalguri,11213,0,2018,3
assam,majuli,2739,0,2018,3
assam,sonitpur,38797,0,2018,3
assam,hojai,14769,0,2018,3
assam,marigaon,15934,0,2018,3
assam,chirang,7234,0,2018,3
assam,cachar,40888,0,2018,3
assam,nalbari,15082,0,2018,3
assam,west karbi anglong,2051,0,2018,3
assam,dhemaji,14771,0,2018,3
assam,karimganj,17088,0,2018,3
assam,bongaigaon,18869,0,2018,3
assam,dima hasao,4860,0,2018,3
assam,baksa,14459,0,2018,3
assam,charaideo,9516,0,2018,3
assam,darrang,16774,0,2018,3
assam,kamrup metropolitan,164101,0,2018,3
assam,hailakandi,12471,0,2018,3
assam,barpeta,41158,0,2018,3
assam,goalpara,20290,0,2018,3
assam,biswanath,11572,0,2018,3
assam,jorhat,32134,0,2018,3
assam,tinsukia,42624,0,2018,4
assam,lakhimpur,25253,0,2018,4
assam,kamrup,44868,0,2018,4
assam,kokrajhar,17317,0,2018,4
assam,karbi anglong,16359,0,2018,4
assam,sivasagar,23195,0,2018,4
assam,dibrugarh,52539,0,2018,4
assam,south salmara mancachar,6809,0,2018,4
assam,nagaon,54395,0,2018,4
assam,dhubri,30132,0,2018,4
assam,golaghat,28795,0,2018,4
assam,udalguri,15637,0,2018,4
assam,majuli,3882,0,2018,4
assam,sonitpur,51420,0,2018,4
assam,hojai,19400,0,2018,4
assam,marigaon,21518,0,2018,4
assam,chirang,9567,0,2018,4
assam,cachar,53209,0,2018,4
assam,nalbari,20512,0,2018,4
assam,west karbi anglong,2925,0,2018,4
assam,dhemaji,19530,0,2018,4
assam,karimganj,23348,0,2018,4
assam,bongaigaon,24766,0,2018,4
assam,dima hasao,6483,0,2018,4
assam,baksa,20047,0,2018,4
assam,charaideo,12563,0,2018,4
assam,darrang,22235,0,2018,4
assam,kamrup metropolitan,214212,0,2018,4
assam,hailakandi,16753,0,2018,4
assam,barpeta,55068,0,2018,4
assam,goalpara,27280,0,2018,4
assam,biswanath,15480,0,2018,4
assam,jorhat,41100,0,2018,4
assam,tinsukia,51108,0,2019,1
assam,lakhimpur,31154,0,2019,1
assam,kamrup,54910,0,2019,1
assam,kokrajhar,21029,0,2019,1
assam,karbi anglong,20131,0,2019,1
assam,sivasagar,28059,0,2019,1
assam,dibrugarh,62656,0,2019,1
assam,south salmara mancachar,8674,0,2019,1
assam,nagaon,66306,0,2019,1
assam,dhubri,36652,0,2019,1
assam,golaghat,34918,0,2019,1
assam,udalguri,19336,0,2019,1
assam,majuli,4861,0,2019,1
assam,sonitpur,62218,0,2019,1
assam,hojai,23708,0,2019,1
assam,marigaon,26319,0,2019,1
assam,chirang,11867,0,2019,1
assam,cachar,64241,0,2019,1
assam,nalbari,24925,0,2019,1
assam,west karbi anglong,3720,0,2019,1
assam,dhemaji,24052,0,2019,1
assam,karimganj,29208,0,2019,1
assam,bongaigaon,29773,0,2019,1
assam,dima hasao,7915,0,2019,1
assam,baksa,24926,0,2019,1
assam,charaideo,15161,0,2019,1
assam,darrang,27070,0,2019,1
assam,kamrup metropolitan,255112,0,2019,1
assam,hailakandi,20697,0,2019,1
assam,barpeta,67729,0,2019,1
assam,goalpara,33006,0,2019,1
assam,biswanath,19050,0,2019,1
assam,jorhat,48594,0,2019,1
assam,tinsukia,60548,283819,2019,2
assam,lakhimpur,38140,171210,2019,2
assam,kamrup,65883,353221,2019,2
assam,kokrajhar,25095,120739,2019,2
assam,karbi anglong,24186,115110,2019,2
assam,sivasagar,33791,143808,2019,2
assam,dibrugarh,74342,328867,2019,2
assam,south salmara mancachar,10692,58308,2019,2
assam,nagaon,79322,381734,2019,2
assam,dhubri,43396,201797,2019,2
assam,golaghat,42168,177570,2019,2
assam,udalguri,23656,109522,2019,2
assam,majuli,6014,27261,2019,2
assam,sonitpur,73717,367930,2019,2
assam,hojai,28419,131855,2019,2
assam,marigaon,31422,172117,2019,2
assam,chirang,14323,71919,2019,2
assam,cachar,76533,332069,2019,2
assam,nalbari,30036,136170,2019,2
assam,west karbi anglong,4626,22384,2019,2
assam,dhemaji,29292,132321,2019,2
assam,karimganj,35478,147310,2019,2
assam,bongaigaon,35569,171730,2019,2
assam,dima hasao,9658,55650,2019,2
assam,baksa,30435,144736,2019,2
assam,charaideo,18223,83612,2019,2
assam,darrang,32039,141959,2019,2
assam,kamrup metropolitan,299219,1650827,2019,2
