States,Pincodes,Transaction_Year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount
haryana,sonipat,2020,1,TOTAL,1598872,2914095032.706275
haryana,rohtak,2020,1,TOTAL,1380556,4143138709.6008005
haryana,panipat,2020,1,TOTAL,1349793,2101900964.468028
haryana,rewari,2020,1,TOTAL,1268953,1255223100.2102506
haryana,palwal,2020,1,TOTAL,1226004,1698759221.6396737
haryana,karnal,2020,1,TOTAL,1219398,1314632822.859527
haryana,hisar,2020,1,TOTAL,1108960,3223842730.7914
haryana,mewat,2020,1,TOTAL,1090760,3197522433.722085
haryana,gurugram,2020,2,TOTAL,1787578,2362256339.0022526
haryana,faridabad,2020,2,TOTAL,1535139,4695159344.118012
haryana,palwal,2020,2,TOTAL,1431346,2078331203.7373283
haryana,sonipat,2020,2,TOTAL,1319926,2300931577.314651
haryana,rohtak,2020,2,TOTAL,1307232,1587793505.5677106
haryana,rewari,2020,2,TOTAL,1224161,3645484786.66008
haryana,panipat,2020,2,TOTAL,1063421,1815882007.778651
haryana,hisar,2020,2,TOTAL,1052364,1060760817.6803432
haryana,karnal,2020,2,TOTAL,1038150,2903593989.492062
haryana,mewat,2020,2,TOTAL,910818,1395961307.3787785
haryana,gurugram,2020,3,TOTAL,2750040,3736046139.5409055
haryana,faridabad,2020,3,TOTAL,2053928,3228620246.4514713
haryana,rewari,2020,3,TOTAL,1981736,3394885969.826559
haryana,sonipat,2020,3,TOTAL,1700050,2309907147.949795
haryana,palwal,2020,3,TOTAL,1555592,1695575689.0567956
haryana,panipat,2020,3,TOTAL,1489017,1612712258.6504383
haryana,hisar,2020,3,TOTAL,1480219,3915627781.899307
haryana,mewat,2020,3,TOTAL,1415060,2449818178.4902806
haryana,karnal,2020,3,TOTAL,1384943,2303315107.9209466
haryana,rohtak,2020,3,TOTAL,1337518,2400460565.4784913
haryana,gurugram,2020,4,TOTAL,4178803,5577129263.803511
haryana,faridabad,2020,4,TOTAL,2942150,4657968623.146901
haryana,rewari,2020,4,TOTAL,2927164,4900191241.973782
haryana,sonipat,2020,4,TOTAL,2505152,2626648950.0504613
haryana,palwal,2020,4,TOTAL,2423115,3461817063.8688326
haryana,hisar,2020,4,TOTAL,2218449,2493078126.41251
haryana,panipat,2020,4,TOTAL,1991396,3435441720.027669
haryana,mewat,2020,4,TOTAL,1973371,3709174657.0512877
haryana,karnal,2020,4,TOTAL,1817807,2080395784.3369126
haryana,jhajjar,2020,4,TOTAL,1658861,2966290678.7202406
haryana,gurugram,2021,1,TOTAL,4506450,5997258111.473646
haryana,faridabad,2021,1,TOTAL,4132251,6151670724.079081
haryana,rewari,2021,1,TOTAL,3059147,5144005309.059652
haryana,sonipat,2021,1,TOTAL,2906323,3010145443.6006365
haryana,palwal,2021,1,TOTAL,2477817,3588296954.9753823
haryana,hisar,2021,1,TOTAL,2348900,5452061577.840082
haryana,panipat,2021,1,TOTAL,2288699,2478450893.984387
haryana,mewat,2021,1,TOTAL,2134162,3877830476.041177
haryana,karnal,2021,1,TOTAL,2040904,2329110399.0921006
haryana,rohtak,2021,1,TOTAL,2038073,3551904219.5367737
haryana,gurugram,2021,2,TOTAL,4878161,7207055202.820196
haryana,faridabad,2021,2,TOTAL,4510890,5990609149.360931
haryana,sonipat,2021,2,TOTAL,3536549,5951646115.000153
haryana,rewari,2021,2,TOTAL,3226708,7142977788.24599
haryana,panipat,2021,2,TOTAL,2964087,6591490589.111272
haryana,palwal,2021,2,TOTAL,2729292,3870478646.555489
haryana,hisar,2021,2,TOTAL,2541633,4653748858.8404045
haryana,mewat,2021,2,TOTAL,2505416,2621052083.8195753
haryana,rohtak,2021,2,TOTAL,2504049,4742370912.036514
haryana,karnal,2021,2,TOTAL,2397445,2354510241.669946
haryana,gurugram,2021,3,TOTAL,7079111,10108307756.719585
haryana,faridabad,2021,3,TOTAL,6524981,8208514096.35167
haryana,rewari,2021,3,TOTAL,4619156,7214596983.5858555
haryana,sonipat,2021,3,TOTAL,4074015,4174634956.2762547
haryana,panipat,2021,3,TOTAL,3824548,7592853759.9011755
haryana,palwal,2021,3,TOTAL,3807660,7722135884.656666
haryana,hisar,2021,3,TOTAL,3597233,6542235321.477936
haryana,mewat,2021,3,TOTAL,3532991,4834797646.706048
haryana,rohtak,2021,3,TOTAL,3316258,3173407234.1611395
haryana,karnal,2021,3,TOTAL,3271428,3239557328.444209
haryana,gurugram,2021,4,TOTAL,8243097,12446013625.324087
haryana,faridabad,2021,4,TOTAL,7654460,10006718311.566921
haryana,sonipat,2021,4,TOTAL,5636431,9216385931.59724
haryana,rewari,2021,4,TOTAL,5095560,5436208624.384323
haryana,panipat,2021,4,TOTAL,4535161,9837178139.119781
haryana,palwal,2021,4,TOTAL,4476485,9400470033.415104
haryana,mewat,2021,4,TOTAL,4231254,8127531272.098031
haryana,hisar,2021,4,TOTAL,4230317,6034510670.847743
haryana,rohtak,2021,4,TOTAL,3930826,7117844489.156973
haryana,karnal,2021,4,TOTAL,3857198,3979661447.5418015
haryana,gurugram,2022,1,TOTAL,9497946,14052592432.141745
haryana,faridabad,2022,1,TOTAL,8481038,11065424794.683146
haryana,sonipat,2022,1,TOTAL,6413395,10327200068.107296
haryana,rewari,2022,1,TOTAL,5895774,11868051900.843742
haryana,panipat,2022,1,TOTAL,5481562,5941559633.393696
haryana,mewat,2022,1,TOTAL,4815373,9722356550.274738
haryana,palwal,2022,1,TOTAL,4722543,9322378335.1689
haryana,hisar,2022,1,TOTAL,4703756,6681893708.489748
haryana,rohtak,2022,1,TOTAL,4470641,4593483267.675021
haryana,karnal,2022,1,TOTAL,4397860,7851533169.698815
haryana,gurugram,2022,2,TOTAL,11491350,16033485783.78646
haryana,faridabad,2022,2,TOTAL,10746148,13340124680.33358
haryana,sonipat,2022,2,TOTAL,7541491,11635177821.64284
haryana,rewari,2022,2,TOTAL,7526684,7647480688.930363
haryana,panipat,2022,2,TOTAL,6745204,12816736357.27605
haryana,mewat,2022,2,TOTAL,6009247,11460764747.702406
haryana,palwal,2022,2,TOTAL,5591996,10542237339.944075
haryana,hisar,2022,2,TOTAL,5492258,7581776677.968283
haryana,rohtak,2022,2,TOTAL,5362365,5206030457.728907
haryana,karnal,2022,2,TOTAL,5115219,10455337928.87967
haryana,gurugram,2022,3,TOTAL,14938659,21582716225.76088
haryana,faridabad,2022,3,TOTAL,11374422,13541621759.887472
haryana,sonipat,2022,3,TOTAL,9376357,16261252851.959072
haryana,hisar,2022,3,TOTAL,9041722,15566507436.869112
haryana,panipat,2022,3,TOTAL,8007122,8028492850.374751
haryana,rewari,2022,3,TOTAL,7911550,11525725718.216959
haryana,palwal,2022,3,TOTAL,7377226,12776861548.480118
haryana,mewat,2022,3,TOTAL,6254963,10107177216.957026
haryana,rohtak,2022,3,TOTAL,6112872,11221511162.747232
haryana,karnal,2022,3,TOTAL,5709734,9104449464.479698
haryana,gurugram,2022,4,TOTAL,15996511,23272769045.48967
haryana,faridabad,2022,4,TOTAL,12025123,14478193028.737059
haryana,sonipat,2022,4,TOTAL,11388444,20420082342.96588
haryana,hisar,2022,4,TOTAL,10902442,19735294351.817028
haryana,rohtak,2022,4,TOTAL,9588910,17247896358.51129
haryana,rewari,2022,4,TOTAL,8447312,8583794406.001563
haryana,palwal,2022,4,TOTAL,8437665,15318137190.304121
haryana,panipat,2022,4,TOTAL,8395551,12517719769.30899
haryana,karnal,2022,4,TOTAL,8058491,13028821224.016903
haryana,mewat,2022,4,TOTAL,7470318,14211929063.205795
himachal-pradesh,solan,2018,1,TOTAL,50457,58954553.080766425
himachal-pradesh,kangra,2018,1,TOTAL,28116,47548740.81338847
himachal-pradesh,shimla,2018,1,TOTAL,23993,26853915.092015706
himachal-pradesh,mandi,2018,1,TOTAL,19122,27437635.57423534
himachal-pradesh,chamba,2018,1,TOTAL,16138,22465216.713972166
himachal-pradesh,una,2018,1,TOTAL,11862,21124669.109688446
himachal-pradesh,sirmaur,2018,1,TOTAL,10889,19849917.41837506
himachal-pradesh,hamirpur,2018,1,TOTAL,8316,12272135.145517696
himachal-pradesh,kullu,2018,1,TOTAL,7751,7518183.03490364
himachal-pradesh,bilaspur,2018,1,TOTAL,7409,6748703.7576809535
himachal-pradesh,solan,2018,2,TOTAL,67411,96135650.11659741
himachal-pradesh,kangra,2018,2,TOTAL,34505,79112116.74498324
himachal-pradesh,shimla,2018,2,TOTAL,31810,48473807.85677731
himachal-pradesh,mandi,2018,2,TOTAL,23860,40297176.586473666
himachal-pradesh,chamba,2018,2,TOTAL,23551,42091803.8627669
himachal-pradesh,sirmaur,2018,2,TOTAL,16699,30651610.963755213
himachal-pradesh,una,2018,2,TOTAL,15002,34514288.85622554
himachal-pradesh,hamirpur,2018,2,TOTAL,14062,42991424.961770326
himachal-pradesh,kullu,2018,2,TOTAL,12971,25578875.80878989
himachal-pradesh,bilaspur,2018,2,TOTAL,9832,12429115.72769515
himachal-pradesh,solan,2018,3,TOTAL,95087,136461395.92778862
himachal-pradesh,kangra,2018,3,TOTAL,41377,69275414.61089885
himachal-pradesh,shimla,2018,3,TOTAL,37218,79325253.9658385
himachal-pradesh,sirmaur,2018,3,TOTAL,35054,64196379.89609783
himachal-pradesh,mandi,2018,3,TOTAL,20730,42704498.14961146
himachal-pradesh,una,2018,3,TOTAL,19975,22858486.983047362
himachal-pradesh,hamirpur,2018,3,TOTAL,19667,46565083.69183657
himachal-pradesh,chamba,2018,3,TOTAL,16604,36836443.968154006
himachal-pradesh,kullu,2018,3,TOTAL,16524,120793175.75823024
himachal-pradesh,bilaspur,2018,3,TOTAL,15321,14487357.030578952
himachal-pradesh,solan,2018,4,TOTAL,149125,214537044.31729394
himachal-pradesh,kangra,2018,4,TOTAL,67908,115571336.77782552
himachal-pradesh,shimla,2018,4,TOTAL,56005,97708257.58741698
himachal-pradesh,sirmaur,2018,4,TOTAL,49540,115217697.04853112
himachal-pradesh,una,2018,4,TOTAL,28323,78358285.27627262
himachal-pradesh,mandi,2018,4,TOTAL,27736,59387915.53495459
himachal-pradesh,hamirpur,2018,4,TOTAL,26700,55364271.54620983
himachal-pradesh,kullu,2018,4,TOTAL,23029,50390957.65871303
himachal-pradesh,chamba,2018,4,TOTAL,21100,31877026.642960742
himachal-pradesh,bilaspur,2018,4,TOTAL,17616,24938842.946540266
himachal-pradesh,solan,2019,1,TOTAL,303803,286463248.34363383
himachal-pradesh,shimla,2019,1,TOTAL,195883,374976855.7078719
himachal-pradesh,kangra,2019,1,TOTAL,123799,147545137.23044026
himachal-pradesh,sirmaur,2019,1,TOTAL,74611,111629796.33788322
himachal-pradesh,mandi,2019,1,TOTAL,55205,69978229.84156093
himachal-pradesh,una,2019,1,TOTAL,53301,96603744.8893585
himachal-pradesh,hamirpur,2019,1,TOTAL,45323,81633187.20018888
himachal-pradesh,chamba,2019,1,TOTAL,43744,43888475.6681822
himachal-pradesh,kullu,2019,1,TOTAL,39751,68576012.76573476
himachal-pradesh,bilaspur,2019,1,TOTAL,38942,73996894.16606511
himachal-pradesh,shimla,2019,2,TOTAL,601958,1240952784.1484268
himachal-pradesh,solan,2019,2,TOTAL,201216,269484882.070194
himachal-pradesh,kangra,2019,2,TOTAL,109216,209713438.89865682
himachal-pradesh,mandi,2019,2,TOTAL,88463,153751367.54986086
himachal-pradesh,hamirpur,2019,2,TOTAL,52208,102404739.35571423
himachal-pradesh,kullu,2019,2,TOTAL,46283,99159035.60852855
himachal-pradesh,sirmaur,2019,2,TOTAL,45328,87288933.03207737
himachal-pradesh,una,2019,2,TOTAL,45240,139927670.82255486
himachal-pradesh,bilaspur,2019,2,TOTAL,44908,90993766.8502137
himachal-pradesh,chamba,2019,2,TOTAL,25921,37447525.69187294
himachal-pradesh,shimla,2019,3,TOTAL,418230,1383190523.8901672
himachal-pradesh,solan,2019,3,TOTAL,221062,314555850.88550353
himachal-pradesh,kangra,2019,3,TOTAL,103786,175764252.28338027
himachal-pradesh,mandi,2019,3,TOTAL,84465,242309410.3934193
himachal-pradesh,hamirpur,2019,3,TOTAL,58925,124466121.34107587
himachal-pradesh,sirmaur,2019,3,TOTAL,57215,105359646.96592219
himachal-pradesh,kullu,2019,3,TOTAL,46521,27138701.08362629
himachal-pradesh,una,2019,3,TOTAL,42631,106954993.74463357
himachal-pradesh,bilaspur,2019,3,TOTAL,41789,104622488.24898227
himachal-pradesh,chamba,2019,3,TOTAL,39283,87769328.81926286
himachal-pradesh,shimla,2019,4,TOTAL,512584,1677312305.817284
himachal-pradesh,solan,2019,4,TOTAL,268652,392453029.9671198
himachal-pradesh,kangra,2019,4,TOTAL,127476,222089581.3778806
himachal-pradesh,mandi,2019,4,TOTAL,102183,288303594.1682798
himachal-pradesh,hamirpur,2019,4,TOTAL,80497,216875085.7741524
himachal-pradesh,kullu,2019,4,TOTAL,75663,157060348.6670912
himachal-pradesh,sirmaur,2019,4,TOTAL,73796,176918779.25441986
himachal-pradesh,una,2019,4,TOTAL,69647,129758382.12041324
himachal-pradesh,bilaspur,2019,4,TOTAL,65988,155432398.8692294
himachal-pradesh,chamba,2019,4,TOTAL,57146,27836817.123238977
himachal-pradesh,shimla,2020,1,TOTAL,720359,2061228894.0105908
himachal-pradesh,solan,2020,1,TOTAL,314715,426369564.67411375
himachal-pradesh,kangra,2020,1,TOTAL,151372,242482216.53884515
himachal-pradesh,mandi,2020,1,TOTAL,105295,214499346.13043648
himachal-pradesh,hamirpur,2020,1,TOTAL,85924,150632781.66981503
himachal-pradesh,kullu,2020,1,TOTAL,81806,173865536.27759966
himachal-pradesh,sirmaur,2020,1,TOTAL,73343,156927017.7958505
himachal-pradesh,una,2020,1,TOTAL,63522,34859055.897049464
himachal-pradesh,bilaspur,2020,1,TOTAL,61878,118195354.42646721
himachal-pradesh,chamba,2020,1,TOTAL,39474,72280166.44577055
himachal-pradesh,shimla,2020,2,TOTAL,638897,1987213685.729451
himachal-pradesh,solan,2020,2,TOTAL,315778,393646876.77653795
himachal-pradesh,kangra,2020,2,TOTAL,164472,259896888.92321798
himachal-pradesh,mandi,2020,2,TOTAL,97284,159845071.52432945
himachal-pradesh,hamirpur,2020,2,TOTAL,77632,187873703.76896214
himachal-pradesh,sirmaur,2020,2,TOTAL,64066,120188869.47630209
himachal-pradesh,una,2020,2,TOTAL,46869,82671386.8271485
himachal-pradesh,kullu,2020,2,TOTAL,45028,87826384.31774105
himachal-pradesh,chamba,2020,2,TOTAL,43276,67655062.68229793
himachal-pradesh,bilaspur,2020,2,TOTAL,43264,87374983.32677233
himachal-pradesh,shimla,2020,3,TOTAL,700705,2103715013.4332604
himachal-pradesh,solan,2020,3,TOTAL,415229,558025818.3106985
himachal-pradesh,kangra,2020,3,TOTAL,209045,388452345.69977254
himachal-pradesh,mandi,2020,3,TOTAL,120582,230949260.98187512
himachal-pradesh,una,2020,3,TOTAL,81253,172611226.29322556
himachal-pradesh,hamirpur,2020,3,TOTAL,68486,179065664.16163582
himachal-pradesh,sirmaur,2020,3,TOTAL,68284,143680524.10447174
himachal-pradesh,kullu,2020,3,TOTAL,67009,145135056.5015918
himachal-pradesh,chamba,2020,3,TOTAL,65357,144211038.33556622
himachal-pradesh,bilaspur,2020,3,TOTAL,57183,101668754.6571264
himachal-pradesh,shimla,2020,4,TOTAL,696682,1926017209.2458954
himachal-pradesh,solan,2020,4,TOTAL,604124,815257737.699218
himachal-pradesh,kangra,2020,4,TOTAL,281400,521636954.98355603
himachal-pradesh,mandi,2020,4,TOTAL,167673,327099653.61760587
himachal-pradesh,kullu,2020,4,TOTAL,132188,313677442.59507066
himachal-pradesh,una,2020,4,TOTAL,113161,217325208.70686644
himachal-pradesh,sirmaur,2020,4,TOTAL,108206,229562737.34266132
himachal-pradesh,hamirpur,2020,4,TOTAL,85380,181093354.49654683
himachal-pradesh,chamba,2020,4,TOTAL,80698,176337122.58752257
himachal-pradesh,bilaspur,2020,4,TOTAL,78525,150352983.7365786
himachal-pradesh,shimla,2021,1,TOTAL,1159901,2164436964.996763
himachal-pradesh,solan,2021,1,TOTAL,619267,821223440.7749588
himachal-pradesh,kangra,2021,1,TOTAL,274339,516424443.2481361
himachal-pradesh,mandi,2021,1,TOTAL,215773,534765149.0471176
himachal-pradesh,kullu,2021,1,TOTAL,185062,344461015.7285789
himachal-pradesh,una,2021,1,TOTAL,149733,299025321.8630981
himachal-pradesh,sirmaur,2021,1,TOTAL,116376,209461675.08097655
himachal-pradesh,hamirpur,2021,1,TOTAL,113805,240217830.57616025
himachal-pradesh,chamba,2021,1,TOTAL,104364,189739039.99627146
himachal-pradesh,bilaspur,2021,1,TOTAL,95196,187138431.74028426
himachal-pradesh,shimla,2021,2,TOTAL,1631599,2778990707.677697
himachal-pradesh,solan,2021,2,TOTAL,736032,910208843.8697324
himachal-pradesh,kangra,2021,2,TOTAL,320986,582835727.47161
himachal-pradesh,mandi,2021,2,TOTAL,231797,390941863.8401969
himachal-pradesh,una,2021,2,TOTAL,207149,389512019.0166289
himachal-pradesh,sirmaur,2021,2,TOTAL,131245,268858354.18257976
himachal-pradesh,hamirpur,2021,2,TOTAL,128227,229771646.88528594
himachal-pradesh,kullu,2021,2,TOTAL,127967,231574649.3579095
himachal-pradesh,chamba,2021,2,TOTAL,108761,204972266.22850466
himachal-pradesh,bilaspur,2021,2,TOTAL,105922,203829155.67179704
himachal-pradesh,shimla,2021,3,TOTAL,2329788,3893910514.6489954
himachal-pradesh,solan,2021,3,TOTAL,994540,1121847281.0466993
himachal-pradesh,kangra,2021,3,TOTAL,401342,683288037.5044987
himachal-pradesh,mandi,2021,3,TOTAL,293791,467430517.77712643
himachal-pradesh,una,2021,3,TOTAL,287405,512908587.20985425
himachal-pradesh,kullu,2021,3,TOTAL,240811,536434497.47621524
himachal-pradesh,sirmaur,2021,3,TOTAL,181081,309793725.83222574
himachal-pradesh,hamirpur,2021,3,TOTAL,176958,318514769.3581375
himachal-pradesh,chamba,2021,3,TOTAL,162871,309873878.69115025
himachal-pradesh,bilaspur,2021,3,TOTAL,144549,269076387.1761673
himachal-pradesh,shimla,2021,4,TOTAL,2717639,4677725002.690226
himachal-pradesh,solan,2021,4,TOTAL,1210279,1328061490.4390228
himachal-pradesh,kangra,2021,4,TOTAL,488964,806786602.1396236
himachal-pradesh,mandi,2021,4,TOTAL,460060,1003934777.2454858
himachal-pradesh,kullu,2021,4,TOTAL,419903,768499250.0238891
himachal-pradesh,una,2021,4,TOTAL,365982,595463485.4161507
himachal-pradesh,sirmaur,2021,4,TOTAL,223910,364770352.5385426
himachal-pradesh,hamirpur,2021,4,TOTAL,208058,408166044.38035905
himachal-pradesh,chamba,2021,4,TOTAL,169751,306718950.1922755
himachal-pradesh,bilaspur,2021,4,TOTAL,164961,240181327.55267358
himachal-pradesh,shimla,2022,1,TOTAL,3190535,5016030006.84719
himachal-pradesh,solan,2022,1,TOTAL,1413386,1446816728.975519
himachal-pradesh,kangra,2022,1,TOTAL,568743,866086052.0320439
himachal-pradesh,mandi,2022,1,TOTAL,473722,983920226.8787673
himachal-pradesh,una,2022,1,TOTAL,470845,805620902.047562
himachal-pradesh,kullu,2022,1,TOTAL,427564,670592332.0501437
himachal-pradesh,sirmaur,2022,1,TOTAL,232862,370332616.4354911
himachal-pradesh,hamirpur,2022,1,TOTAL,211977,384014660.8346852
himachal-pradesh,chamba,2022,1,TOTAL,171381,245490508.25976694
himachal-pradesh,bilaspur,2022,1,TOTAL,167835,277476740.9231009
himachal-pradesh,shimla,2022,2,TOTAL,4169488,6351783570.311645
himachal-pradesh,solan,2022,2,TOTAL,1736602,1572502662.5622573
himachal-pradesh,kangra,2022,2,TOTAL,750048,1695084975.5552914
himachal-pradesh,kullu,2022,2,TOTAL,708286,983933181.3580412
himachal-pradesh,mandi,2022,2,TOTAL,638094,1032033845.9740778
himachal-pradesh,una,2022,2,TOTAL,514165,745907120.5749362
himachal-pradesh,sirmaur,2022,2,TOTAL,320140,453387187.5338639
himachal-pradesh,hamirpur,2022,2,TOTAL,290490,497720594.57635784
himachal-pradesh,chamba,2022,2,TOTAL,262639,418596333.35632646
himachal-pradesh,bilaspur,2022,2,TOTAL,230338,320168187.4027845
himachal-pradesh,shimla,2022,3,TOTAL,7107267,9831616933.274183
himachal-pradesh,solan,2022,3,TOTAL,1854890,1640996290.2671494
himachal-pradesh,kangra,2022,3,TOTAL,729161,946965866.4571412
himachal-pradesh,mandi,2022,3,TOTAL,541490,739739737.0435636
himachal-pradesh,chamba,2022,3,TOTAL,461113,671601651.7150689
himachal-pradesh,sirmaur,2022,3,TOTAL,444046,652066582.5336627
himachal-pradesh,una,2022,3,TOTAL,395220,510809104.58266944
himachal-pradesh,kullu,2022,3,TOTAL,391625,502430103.270708
himachal-pradesh,bilaspur,2022,3,TOTAL,385700,709339306.5647655
himachal-pradesh,hamirpur,2022,3,TOTAL,385068,539724042.6283058
himachal-pradesh,shimla,2022,4,TOTAL,7746053,10862367108.855297
himachal-pradesh,kangra,2022,4,TOTAL,2079358,1810940908.1482234
himachal-pradesh,solan,2022,4,TOTAL,1347270,1910146201.5479293
himachal-pradesh,kullu,2022,4,TOTAL,810320,1016982416.59002
himachal-pradesh,mandi,2022,4,TOTAL,731108,1336805343.3621159
himachal-pradesh,sirmaur,2022,4,TOTAL,609639,856535637.3822807
himachal-pradesh,una,2022,4,TOTAL,609183,811631127.6624373
himachal-pradesh,hamirpur,2022,4,TOTAL,557239,767989365.2420218
himachal-pradesh,chamba,2022,4,TOTAL,425394,582466940.9011368
himachal-pradesh,bilaspur,2022,4,TOTAL,406943,593040087.5602877
jammu-&-kashmir,poonch,2018,1,TOTAL,395605,503567409.6610012
jammu-&-kashmir,baramulla,2018,1,TOTAL,33968,11301622.290505948
jammu-&-kashmir,jammu,2018,1,TOTAL,24084,5034492.397279434
jammu-&-kashmir,anantnag,2018,1,TOTAL,20747,6413089.7229256295
jammu-&-kashmir,budgam,2018,1,TOTAL,15068,2451862.6852536295
jammu-&-kashmir,srinagar,2018,1,TOTAL,14347,5520101.974394096
jammu-&-kashmir,bandipore,2018,1,TOTAL,12471,4497807.709104408
jammu-&-kashmir,pulwama,2018,1,TOTAL,12413,8824586.014065064
jammu-&-kashmir,kulgam,2018,1,TOTAL,12322,13312804.06375308
jammu-&-kashmir,ganderbal,2018,1,TOTAL,12239,6335074.219543231
jammu-&-kashmir,poonch,2018,2,TOTAL,884352,1613618285.0921721
jammu-&-kashmir,baramulla,2018,2,TOTAL,69507,22897627.597826526
jammu-&-kashmir,jammu,2018,2,TOTAL,46471,21975309.55657
jammu-&-kashmir,srinagar,2018,2,TOTAL,40579,11778024.38557192
jammu-&-kashmir,budgam,2018,2,TOTAL,27686,13654492.261395518
jammu-&-kashmir,anantnag,2018,2,TOTAL,19367,11423662.932068914
jammu-&-kashmir,bandipore,2018,2,TOTAL,18472,9342995.671088854
jammu-&-kashmir,pulwama,2018,2,TOTAL,18168,7404778.507605169
jammu-&-kashmir,ganderbal,2018,2,TOTAL,17682,28400289.65809415
jammu-&-kashmir,kulgam,2018,2,TOTAL,15890,4737527.134788364
jammu-&-kashmir,poonch,2018,3,TOTAL,1177035,2060010090.0814018
jammu-&-kashmir,baramulla,2018,3,TOTAL,102540,61415499.14843018
jammu-&-kashmir,srinagar,2018,3,TOTAL,62453,31246735.569778584
jammu-&-kashmir,jammu,2018,3,TOTAL,61015,49955697.06239569
jammu-&-kashmir,bandipore,2018,3,TOTAL,39127,24180359.167831097
jammu-&-kashmir,budgam,2018,3,TOTAL,29625,13873666.399701934
jammu-&-kashmir,anantnag,2018,3,TOTAL,25734,27096630.835424874
jammu-&-kashmir,pulwama,2018,3,TOTAL,25505,25243354.486266494
jammu-&-kashmir,ganderbal,2018,3,TOTAL,23857,40365102.420164675
jammu-&-kashmir,udhampur,2018,3,TOTAL,22666,25199939.203971323
jammu-&-kashmir,poonch,2018,4,TOTAL,1624075,2932507535.124842
